settlementDate,settlementPeriod,side,stack_rank,id,resolved_bmu_id,disbsad_service,disbsad_partyId,disbsad_assetId,disbsad_cost,disbsad_volume,disbsad_implied_price,finalPrice,volume
2026-01-05,20,offer,14,11,I_IBG-DSKC1,Energy,Danske Commodities A/S,IBG-DSKC1,7147.0,50.0,142.94,142.94,50.0
2026-01-05,20,offer,15,13,I_I2G-NITR1,Energy,Nitor Energy A/S,I2G-NITR1,286.8,2.0,143.4,143.4,2.0
2026-01-05,21,offer,1,17,I_I2G-DSKC1,Energy,Danske Commodities A/S,I2G-DSKC1,6234.5,50.0,124.69,124.69,50.0
2026-01-05,21,offer,2,14,I_IBG-DSKC1,Energy,Danske Commodities A/S,IBG-DSKC1,1677.25,12.5,134.18,134.18,12.5
2026-01-05,21,offer,3,4,I_I2G-NITR1,Energy,Nitor Energy A/S,I2G-NITR1,3356.5,25.0,134.26,134.26,25.0
2026-01-05,21,offer,4,13,I_ING-OUTL1,Energy,Outlook Energy Ltd,ING-OUTL1,3296.72,24.5,134.56,134.56,24.5
2026-01-05,21,offer,5,10,I_ING-NORL1,Energy,Norlys Energy Trading A/S,ING-NORL1,3296.96,24.5,134.56979591836736,134.56979591836733,24.5
2026-01-05,21,offer,6,5,I_ING-NTPL1,Energy,Northpool B.V.,ING-NTPL1,6741.5,50.0,134.83,134.83,50.0
2026-01-05,21,offer,7,7,I_IBG-DSKC1,Energy,Danske Commodities A/S,IBG-DSKC1,6799.0,50.0,135.98,135.98,50.0
2026-01-05,21,offer,8,6,I_IBG-NEAS1,Energy,Centrica Energy Trading A/S,IBG-NEAS1,5107.13,37.5,136.19013333333334,136.19013333333334,37.5
2026-01-05,21,offer,9,18,I_IFG-OUTL1,Energy,Outlook Energy Ltd,IFG-OUTL1,5656.45,41.5,136.29999999999998,136.3,41.5
2026-01-05,21,offer,10,15,I_ING-OUTL1,Energy,Outlook Energy Ltd,ING-OUTL1,3408.5,25.0,136.34,136.34,25.0
2026-01-05,21,offer,11,21,I_ING-DSKC1,Energy,Danske Commodities A/S,ING-DSKC1,3284.64,24.0,136.85999999999999,136.86,24.0
2026-01-05,21,offer,12,8,I_I2G-NITR1,Energy,Nitor Energy A/S,I2G-NITR1,3423.75,25.0,136.95,136.95,25.0
2026-01-05,21,offer,13,19,I_IBG-NORL1,Energy,Norlys Energy Trading A/S,IBG-NORL1,3360.91,24.5,137.18,137.18,24.5
2026-01-05,21,offer,14,20,I_IBG-DSKC1,Energy,Danske Commodities A/S,IBG-DSKC1,6888.5,50.0,137.77,137.77,50.0
2026-01-05,21,offer,15,16,I_IFG-OUTL1,Energy,Outlook Energy Ltd,IFG-OUTL1,5730.32,41.5,138.07999999999998,138.08,41.5
2026-01-05,21,offer,16,3,I_ING-MFTE1,Energy,MFT Energy A/S,ING-MFTE1,3454.25,25.0,138.17,138.17,25.0
2026-01-05,21,offer,17,9,I_IBG-NEAS1,Energy,Centrica Energy Trading A/S,IBG-NEAS1,2706.8,19.5,138.81025641025641,138.81025641025641,19.5
2026-01-05,22,offer,1,14,I_I2G-DSKC1,Energy,Danske Commodities A/S,I2G-DSKC1,6234.5,50.0,124.69,124.69,50.0
2026-01-05,22,offer,2,19,I_IBG-DSKC1,Energy,Danske Commodities A/S,IBG-DSKC1,1677.25,12.5,134.18,134.18,12.5
2026-01-05,22,offer,3,8,I_I2G-NITR1,Energy,Nitor Energy A/S,I2G-NITR1,3356.5,25.0,134.26,134.26,25.0
2026-01-05,22,offer,4,15,I_ING-OUTL1,Energy,Outlook Energy Ltd,ING-OUTL1,3296.72,24.5,134.56,134.56,24.5
2026-01-05,22,offer,5,11,I_ING-NORL1,Energy,Norlys Energy Trading A/S,ING-NORL1,3296.96,24.5,134.56979591836736,134.56979591836733,24.5
2026-01-05,22,offer,6,12,I_ING-NTPL1,Energy,Northpool B.V.,ING-NTPL1,6741.5,50.0,134.83,134.83,50.0
2026-01-05,22,offer,7,9,I_IBG-DSKC1,Energy,Danske Commodities A/S,IBG-DSKC1,6799.0,50.0,135.98,135.98,50.0
2026-01-05,22,offer,8,4,I_IBG-NEAS1,Energy,Centrica Energy Trading A/S,IBG-NEAS1,5107.13,37.5,136.19013333333334,136.19013333333334,37.5
2026-01-05,22,offer,9,10,I_IFG-OUTL1,Energy,Outlook Energy Ltd,IFG-OUTL1,5656.45,41.5,136.29999999999998,136.3,41.5
2026-01-05,22,offer,10,21,I_ING-OUTL1,Energy,Outlook Energy Ltd,ING-OUTL1,3408.5,25.0,136.34,136.34,25.0
2026-01-05,22,offer,11,20,I_ING-DSKC1,Energy,Danske Commodities A/S,ING-DSKC1,3284.64,24.0,136.85999999999999,136.86,24.0
2026-01-05,22,offer,12,2,I_I2G-NITR1,Energy,Nitor Energy A/S,I2G-NITR1,3423.75,25.0,136.95,136.95,25.0
2026-01-05,22,offer,13,13,I_IBG-NORL1,Energy,Norlys Energy Trading A/S,IBG-NORL1,3360.91,24.5,137.18,137.18,24.5
2026-01-05,22,offer,14,5,I_IBG-DSKC1,Energy,Danske Commodities A/S,IBG-DSKC1,6888.5,50.0,137.77,137.77,50.0
2026-01-05,22,offer,15,7,I_IFG-OUTL1,Energy,Outlook Energy Ltd,IFG-OUTL1,5730.32,41.5,138.07999999999998,138.08,41.5
2026-01-05,22,offer,16,16,I_ING-MFTE1,Energy,MFT Energy A/S,ING-MFTE1,3454.25,25.0,138.17,138.17,25.0
2026-01-05,22,offer,17,17,I_IBG-NEAS1,Energy,Centrica Energy Trading A/S,IBG-NEAS1,2706.8,19.5,138.81025641025641,138.81025641025641,19.5
2026-01-05,23,offer,1,2,I_IFG-OUTL1,Energy,Outlook Energy Ltd,IFG-OUTL1,916.65,7.0,130.95,130.95,7.0
2026-01-05,23,offer,2,7,I_IFG-NITR1,Energy,Nitor Energy A/S,IFG-NITR1,3275.75,25.0,131.03,131.03,25.0
2026-01-05,23,offer,3,11,I_IBG-NORL1,Energy,Norlys Energy Trading A/S,IBG-NORL1,3211.46,24.5,131.08,131.08,24.5
2026-01-05,23,offer,4,3,I_IBG-DSKC1,Energy,Danske Commodities A/S,IBG-DSKC1,6581.5,50.0,131.63,131.63,50.0
2026-01-05,23,offer,5,16,I_ILG-MFTE1,Energy,MFT Energy A/S,ILG-MFTE1,6588.0,50.0,131.76,131.76,50.0
2026-01-05,23,offer,6,17,I_IFG-NEAS1,Energy,Centrica Energy Trading A/S,IFG-NEAS1,6613.5,50.0,132.27,132.27,50.0
2026-01-05,23,offer,7,25,I_IFG-OUTL1,Energy,Outlook Energy Ltd,IFG-OUTL1,5309.2,40.0,132.73,132.73,40.0
2026-01-05,23,offer,8,8,I_IFG-PWMR1,Energy,PowerMart ApS,IFG-PWMR1,3325.0,25.0,133.0,133.0,25.0
2026-01-05,23,offer,9,26,I_IBG-DSKC1,Energy,Danske Commodities A/S,IBG-DSKC1,6671.0,50.0,133.42,133.42,50.0
2026-01-05,23,offer,10,9,I_IBG-NORL1,Energy,Norlys Energy Trading A/S,IBG-NORL1,3275.65,24.5,133.70000000000002,133.7,24.5
2026-01-05,23,offer,11,12,I_IFG-NITR1,Energy,Nitor Energy A/S,IFG-NITR1,3343.0,25.0,133.72,133.72,25.0
2026-01-05,23,offer,12,27,I_IFG-OUTL1,Energy,Outlook Energy Ltd,IFG-OUTL1,5380.8,40.0,134.52,134.52,40.0
2026-01-05,23,offer,13,6,I_IFG-NEAS1,Energy,Centrica Energy Trading A/S,IFG-NEAS1,6744.0,50.0,134.88,134.88,50.0
2026-01-05,23,offer,14,10,I_IVG-DSKC1,Energy,Danske Commodities A/S,IVG-DSKC1,3383.75,25.0,135.35,135.35,25.0
2026-01-05,23,offer,15,13,I_IBG-NTPL1,Energy,Northpool B.V.,IBG-NTPL1,3392.5,25.0,135.7,135.7,25.0
2026-01-05,23,offer,16,14,I_IBG-NORL1,Energy,Norlys Energy Trading A/S,IBG-NORL1,3339.6,24.5,136.31020408163266,136.31020408163266,24.5
2026-01-05,23,offer,17,4,I_ING-MFTE1,Energy,MFT Energy A/S,ING-MFTE1,6819.5,50.0,136.39,136.39,50.0
2026-01-05,23,offer,18,19,I_IFG-NITR1,Energy,Nitor Energy A/S,IFG-NITR1,3410.25,25.0,136.41,136.41,25.0
2026-01-05,23,offer,19,20,I_IFG-PWMR1,Energy,PowerMart ApS,IFG-PWMR1,1986.5,14.5,137.0,137.0,14.5
2026-01-05,24,offer,6,7,I_IFG-OUTL1,Energy,Outlook Energy Ltd,IFG-OUTL1,916.65,7.0,130.95,130.95,7.0
2026-01-05,24,offer,7,15,I_IFG-NITR1,Energy,Nitor Energy A/S,IFG-NITR1,3275.75,25.0,131.03,131.03,25.0
2026-01-05,24,offer,8,8,I_IBG-NORL1,Energy,Norlys Energy Trading A/S,IBG-NORL1,3211.46,24.5,131.08,131.08,24.5
2026-01-05,24,offer,9,10,I_IBG-DSKC1,Energy,Danske Commodities A/S,IBG-DSKC1,6581.5,50.0,131.63,131.63,50.0
2026-01-05,24,offer,10,21,I_ILG-MFTE1,Energy,MFT Energy A/S,ILG-MFTE1,6588.0,50.0,131.76,131.76,50.0
2026-01-05,24,offer,11,24,I_IFG-NEAS1,Energy,Centrica Energy Trading A/S,IFG-NEAS1,6613.5,50.0,132.27,132.27,50.0
2026-01-05,24,offer,12,25,I_IFG-OUTL1,Energy,Outlook Energy Ltd,IFG-OUTL1,5309.2,40.0,132.73,132.73,40.0
2026-01-05,24,offer,13,11,I_IFG-PWMR1,Energy,PowerMart ApS,IFG-PWMR1,3325.0,25.0,133.0,133.0,25.0
2026-01-05,24,offer,14,16,I_IBG-DSKC1,Energy,Danske Commodities A/S,IBG-DSKC1,6671.0,50.0,133.42,133.42,50.0
2026-01-05,24,offer,15,17,I_IBG-NORL1,Energy,Norlys Energy Trading A/S,IBG-NORL1,3275.65,24.5,133.70000000000002,133.7,24.5
2026-01-05,24,offer,16,1,I_IFG-NITR1,Energy,Nitor Energy A/S,IFG-NITR1,3343.0,25.0,133.72,133.72,25.0
2026-01-05,24,offer,17,9,I_IFG-OUTL1,Energy,Outlook Energy Ltd,IFG-OUTL1,5380.8,40.0,134.52,134.52,40.0
2026-01-05,24,offer,18,18,I_IFG-NEAS1,Energy,Centrica Energy Trading A/S,IFG-NEAS1,6744.0,50.0,134.88,134.88,50.0
2026-01-05,24,offer,19,28,I_IVG-DSKC1,Energy,Danske Commodities A/S,IVG-DSKC1,3383.75,25.0,135.35,135.35,25.0
2026-01-05,24,offer,20,19,I_IBG-NTPL1,Energy,Northpool B.V.,IBG-NTPL1,3392.5,25.0,135.7,135.7,25.0
2026-01-05,24,offer,21,26,I_IBG-NORL1,Energy,Norlys Energy Trading A/S,IBG-NORL1,3339.6,24.5,136.31020408163266,136.31020408163266,24.5
2026-01-05,24,offer,22,27,I_ING-MFTE1,Energy,MFT Energy A/S,ING-MFTE1,6819.5,50.0,136.39,136.39,50.0
2026-01-05,24,offer,23,2,I_IFG-NITR1,Energy,Nitor Energy A/S,IFG-NITR1,3410.25,25.0,136.41,136.41,25.0
2026-01-05,24,offer,24,12,I_IFG-PWMR1,Energy,PowerMart ApS,IFG-PWMR1,1986.5,14.5,137.0,137.0,14.5
2026-01-05,25,offer,18,24,I_IBG-BKWE1,Energy,BKW Energie AG,IBG-BKWE1,647.5,3.5,185.0,185.0,3.5
2026-01-05,25,offer,19,25,I_ING-NITR1,Energy,Nitor Energy A/S,ING-NITR1,2792.85,15.0,186.19,186.19,15.0
2026-01-05,25,offer,20,18,I_IBG-ELTR1,Energy,ElectroRoute Energy Trading Limited,IBG-ELTR1,93.36,0.5,186.72,186.72,0.5
2026-01-05,25,offer,21,19,I_IBG-DARE1,Energy,Dare Power Ltd,IBG-DARE1,2350.0,12.5,188.0,188.0,12.5
2026-01-05,25,offer,22,26,I_ING-NITR1,Energy,Nitor Energy A/S,ING-NITR1,2833.2,15.0,188.88,188.88,15.0
2026-01-05,25,offer,23,11,I_IBG-INCM1,Energy,In Commodities A/S,IBG-INCM1,4732.0,25.0,189.28,189.28,25.0
2026-01-05,25,offer,24,37,I_ING-NITR1,Energy,Nitor Energy A/S,ING-NITR1,2873.55,15.0,191.57000000000002,191.57,15.0
2026-01-05,25,offer,25,27,I_IBG-BKWE1,Energy,BKW Energie AG,IBG-BKWE1,4825.0,25.0,193.0,193.0,25.0
2026-01-05,25,offer,26,6,I_ING-NITR1,Energy,Nitor Energy A/S,ING-NITR1,2913.9,15.0,194.26000000000002,194.26,15.0
2026-01-05,25,offer,28,20,I_IBG-ELTR1,Energy,ElectroRoute Energy Trading Limited,IBG-ELTR1,97.72,0.5,195.44,195.44,0.5
2026-01-05,25,offer,29,38,I_ING-DSKC1,Energy,Danske Commodities A/S,ING-DSKC1,4887.5,25.0,195.5,195.5,25.0
2026-01-05,25,offer,30,12,I_IBG-NORL1,Energy,Norlys Energy Trading A/S,IBG-NORL1,4806.41,24.5,196.18,196.18,24.5
2026-01-05,25,offer,31,2,I_ING-NITR1,Energy,Nitor Energy A/S,ING-NITR1,1969.5,10.0,196.95,196.95,10.0
2026-01-05,25,offer,32,21,I_IBG-INCM1,Energy,In Commodities A/S,IBG-INCM1,5067.75,25.0,202.71,202.71,25.0
2026-01-05,25,offer,33,39,I_IVG-MFTE1,Energy,MFT Energy A/S,IVG-MFTE1,9765.12,48.0,203.44000000000003,203.44,48.0
2026-01-05,25,offer,34,28,I_IBG-NORL1,Energy,Norlys Energy Trading A/S,IBG-NORL1,5020.05,24.5,204.9,204.9,24.5
2026-01-05,25,offer,37,13,I_ING-DSKC1,Energy,Danske Commodities A/S,ING-DSKC1,5199.25,25.0,207.97,207.97,25.0
2026-01-05,25,offer,38,3,I_IBG-ELTR1,Energy,ElectroRoute Energy Trading Limited,IBG-ELTR1,104.26,0.5,208.52,208.52,0.5
2026-01-05,25,offer,39,14,I_IBG-BKWE1,Energy,BKW Energie AG,IBG-BKWE1,5250.0,25.0,210.0,210.0,25.0
2026-01-05,25,offer,40,22,I_IBG-NORL1,Energy,Norlys Energy Trading A/S,IBG-NORL1,5233.69,24.5,213.61999999999998,213.62,24.5
2026-01-05,25,offer,41,15,I_IBG-TRLS1,Energy,Engelhart CTP Renewables GmbH,IBG-TRLS1,5341.25,25.0,213.65,213.65,25.0
2026-01-05,25,offer,42,34,I_IVG-HELI1,Energy,Helios Power Trading A/S,IVG-HELI1,2721.5,12.5,217.72,217.72,12.5
2026-01-05,25,offer,43,29,I_ING-DSKC1,Energy,Danske Commodities A/S,ING-DSKC1,5511.0,25.0,220.44,220.44,25.0
2026-01-05,25,offer,44,7,I_IVG-NITR1,Energy,Nitor Energy A/S,IVG-NITR1,4512.0,20.0,225.6,225.6,20.0
2026-01-05,25,offer,45,35,I_ING-MFTE1,Energy,MFT Energy A/S,ING-MFTE1,18508.5,81.0,228.5,228.5,81.0
2026-01-05,25,offer,46,4,I_IBG-INCM1,Energy,In Commodities A/S,IBG-INCM1,574.03,2.5,229.612,229.612,2.5
2026-01-05,26,offer,7,6,I_IBG-BKWE1,Energy,BKW Energie AG,IBG-BKWE1,647.5,3.5,185.0,185.0,3.5
2026-01-05,26,offer,8,1,I_ING-NITR1,Energy,Nitor Energy A/S,ING-NITR1,2792.85,15.0,186.19,186.19,15.0
2026-01-05,26,offer,9,12,I_IBG-ELTR1,Energy,ElectroRoute Energy Trading Limited,IBG-ELTR1,93.36,0.5,186.72,186.72,0.5
2026-01-05,26,offer,10,18,I_IBG-DARE1,Energy,Dare Power Ltd,IBG-DARE1,2350.0,12.5,188.0,188.0,12.5
2026-01-05,26,offer,11,7,I_ING-NITR1,Energy,Nitor Energy A/S,ING-NITR1,2833.2,15.0,188.88,188.88,15.0
2026-01-05,26,offer,12,20,I_IBG-INCM1,Energy,In Commodities A/S,IBG-INCM1,4732.0,25.0,189.28,189.28,25.0
2026-01-05,26,offer,13,24,I_ING-NITR1,Energy,Nitor Energy A/S,ING-NITR1,2873.55,15.0,191.57000000000002,191.57,15.0
2026-01-05,26,offer,14,13,I_IBG-BKWE1,Energy,BKW Energie AG,IBG-BKWE1,4825.0,25.0,193.0,193.0,25.0
2026-01-05,26,offer,15,40,I_ING-NITR1,Energy,Nitor Energy A/S,ING-NITR1,2913.9,15.0,194.26000000000002,194.26,15.0
2026-01-05,26,offer,16,36,I_IBG-ELTR1,Energy,ElectroRoute Energy Trading Limited,IBG-ELTR1,97.72,0.5,195.44,195.44,0.5
2026-01-05,26,offer,17,30,I_ING-DSKC1,Energy,Danske Commodities A/S,ING-DSKC1,4887.5,25.0,195.5,195.5,25.0
2026-01-05,26,offer,18,37,I_IBG-NORL1,Energy,Norlys Energy Trading A/S,IBG-NORL1,4806.41,24.5,196.18,196.18,24.5
2026-01-05,26,offer,19,21,I_ING-NITR1,Energy,Nitor Energy A/S,ING-NITR1,1969.5,10.0,196.95,196.95,10.0
2026-01-05,26,offer,20,25,I_IBG-INCM1,Energy,In Commodities A/S,IBG-INCM1,5067.75,25.0,202.71,202.71,25.0
2026-01-05,26,offer,21,31,I_IVG-MFTE1,Energy,MFT Energy A/S,IVG-MFTE1,9765.12,48.0,203.44000000000003,203.44,48.0
2026-01-05,26,offer,22,32,I_IBG-NORL1,Energy,Norlys Energy Trading A/S,IBG-NORL1,5020.05,24.5,204.9,204.9,24.5
2026-01-05,26,offer,23,14,I_ING-DSKC1,Energy,Danske Commodities A/S,ING-DSKC1,5199.25,25.0,207.97,207.97,25.0
2026-01-05,26,offer,24,2,I_IBG-ELTR1,Energy,ElectroRoute Energy Trading Limited,IBG-ELTR1,104.26,0.5,208.52,208.52,0.5
2026-01-05,26,offer,25,22,I_IBG-BKWE1,Energy,BKW Energie AG,IBG-BKWE1,5250.0,25.0,210.0,210.0,25.0
2026-01-05,26,offer,26,8,I_IBG-NORL1,Energy,Norlys Energy Trading A/S,IBG-NORL1,5233.69,24.5,213.61999999999998,213.62,24.5
2026-01-05,26,offer,27,9,I_IBG-TRLS1,Energy,Engelhart CTP Renewables GmbH,IBG-TRLS1,5341.25,25.0,213.65,213.65,25.0
2026-01-05,26,offer,28,38,I_IVG-HELI1,Energy,Helios Power Trading A/S,IVG-HELI1,2721.5,12.5,217.72,217.72,12.5
2026-01-05,26,offer,29,3,I_ING-DSKC1,Energy,Danske Commodities A/S,ING-DSKC1,5511.0,25.0,220.44,220.44,25.0
2026-01-05,26,offer,30,15,I_IVG-NITR1,Energy,Nitor Energy A/S,IVG-NITR1,4512.0,20.0,225.6,225.6,20.0
2026-01-05,26,offer,31,39,I_ING-MFTE1,Energy,MFT Energy A/S,ING-MFTE1,18508.5,81.0,228.5,228.5,81.0
2026-01-05,26,offer,32,26,I_IBG-INCM1,Energy,In Commodities A/S,IBG-INCM1,574.03,2.5,229.612,229.612,2.5
2026-01-05,27,offer,1,26,I_IFG-ATLS1,Energy,Atlas Energy Designated Activity Company,IFG-ATLS1,725.0,5.0,145.0,145.0,5.0
2026-01-05,27,offer,5,5,I_ILG-NEAS1,Energy,Centrica Energy Trading A/S,ILG-NEAS1,3753.5,25.0,150.14,150.14,25.0
2026-01-05,27,offer,6,18,I_ILG-NEAS1,Energy,Centrica Energy Trading A/S,ILG-NEAS1,3797.25,25.0,151.89,151.89,25.0
2026-01-05,27,offer,7,21,I_IFG-OUTL1,Energy,Outlook Energy Ltd,IFG-OUTL1,5766.08,37.0,155.84,155.84,37.0
2026-01-05,27,offer,8,33,I_IFG-OUTL1,Energy,Outlook Energy Ltd,IFG-OUTL1,5930.73,37.0,160.29,160.29,37.0
2026-01-05,27,offer,9,34,I_ILG-NEAS1,Energy,Centrica Energy Trading A/S,ILG-NEAS1,4015.0,25.0,160.6,160.6,25.0
2026-01-05,27,offer,10,8,I_IFG-DSKC1,Energy,Danske Commodities A/S,IFG-DSKC1,6045.75,37.5,161.22,161.22,37.5
2026-01-05,27,offer,11,27,I_ING-OUTL1,Energy,Outlook Energy Ltd,ING-OUTL1,3972.19,24.5,162.13020408163266,162.13020408163266,24.5
2026-01-05,27,offer,12,28,I_ILG-MFTE1,Energy,MFT Energy A/S,ILG-MFTE1,8130.38,49.5,164.25010101010102,164.25010101010102,49.5
2026-01-05,27,offer,13,35,I_IFG-OUTL1,Energy,Outlook Energy Ltd,IFG-OUTL1,5601.5,34.0,164.75,164.75,34.0
2026-01-05,27,offer,14,22,I_ING-INCM1,Energy,In Commodities A/S,ING-INCM1,4120.75,25.0,164.83,164.83,25.0
2026-01-05,27,offer,15,23,I_ING-COPN1,Energy,Copenhagen Energy Trading A/S,ING-COPN1,2009.52,12.0,167.46,167.46,12.0
2026-01-05,27,offer,16,12,I_ING-HELI1,Energy,Helios Power Trading A/S,ING-HELI1,4229.75,25.0,169.19,169.19,25.0
2026-01-05,27,offer,17,1,I_ING-CACM1,Energy,C A Commodities  A/S,ING-CACM1,2576.4,15.0,171.76000000000002,171.76,15.0
2026-01-05,27,offer,18,40,I_IBG-ELTR1,Energy,ElectroRoute Energy Trading Limited,IBG-ELTR1,3128.94,18.0,173.83,173.83,18.0
2026-01-05,27,offer,19,2,I_ING-HELI1,Energy,Helios Power Trading A/S,ING-HELI1,2003.19,11.5,174.1904347826087,174.1904347826087,11.5
2026-01-05,27,offer,20,3,I_IBG-BKWE1,Energy,BKW Energie AG,IBG-BKWE1,4375.0,25.0,175.0,175.0,25.0
2026-01-05,27,offer,21,13,I_ING-EZCO1,Energy,ENZEE Commodities A/S,ING-EZCO1,2117.88,12.0,176.49,176.49,12.0
2026-01-05,27,offer,22,36,I_IBG-INCM1,Energy,In Commodities A/S,IBG-INCM1,4448.5,25.0,177.94,177.94,25.0
2026-01-05,27,offer,23,29,I_ING-INCM1,Energy,In Commodities A/S,ING-INCM1,4454.25,25.0,178.17,178.17,25.0
2026-01-05,27,offer,24,37,I_IVG-EZCO1,Energy,ENZEE Commodities A/S,IVG-EZCO1,2183.88,12.0,181.99,181.99,12.0
2026-01-05,27,offer,25,14,I_IBG-BKWE1,Energy,BKW Energie AG,IBG-BKWE1,4550.0,25.0,182.0,182.0,25.0
2026-01-05,27,offer,26,38,I_ING-NITR1,Energy,Nitor Energy A/S,ING-NITR1,2752.65,15.0,183.51000000000002,183.51,15.0
2026-01-05,27,offer,27,15,I_ING-NITR1,Energy,Nitor Energy A/S,ING-NITR1,2793.0,15.0,186.2,186.2,15.0
2026-01-05,27,offer,28,19,I_IBG-ELTR1,Energy,ElectroRoute Energy Trading Limited,IBG-ELTR1,93.19,0.5,186.38,186.38,0.5
2026-01-05,27,offer,29,9,I_ING-NITR1,Energy,Nitor Energy A/S,ING-NITR1,2833.5,15.0,188.9,188.9,15.0
2026-01-05,27,offer,30,6,I_ING-MFTE1,Energy,MFT Energy A/S,ING-MFTE1,9410.94,49.5,190.12,190.12,49.5
2026-01-05,27,offer,31,30,I_ING-DSKC1,Energy,Danske Commodities A/S,ING-DSKC1,4757.0,25.0,190.28,190.28,25.0
2026-01-05,27,offer,32,31,I_IBG-BKWE1,Energy,BKW Energie AG,IBG-BKWE1,4775.0,25.0,191.0,191.0,25.0
2026-01-05,27,offer,33,16,I_IBG-INCM1,Energy,In Commodities A/S,IBG-INCM1,4784.0,25.0,191.36,191.36,25.0
2026-01-05,27,offer,34,17,I_ING-NITR1,Energy,Nitor Energy A/S,ING-NITR1,2873.85,15.0,191.59,191.59,15.0
2026-01-05,27,offer,35,20,I_IVG-EZCO1,Energy,ENZEE Commodities A/S,IVG-EZCO1,2303.88,12.0,191.99,191.99,12.0
2026-01-05,27,offer,36,32,I_IBG-ELTR1,Energy,ElectroRoute Energy Trading Limited,IBG-ELTR1,97.55,0.5,195.1,195.1,0.5
2026-01-05,27,offer,37,10,I_IBG-BKWE1,Energy,BKW Energie AG,IBG-BKWE1,5000.0,25.0,200.0,200.0,25.0
2026-01-05,27,offer,38,39,I_ING-INCM1,Energy,In Commodities A/S,ING-INCM1,7516.88,37.5,200.45013333333333,200.45013333333333,37.5
2026-01-05,27,offer,39,24,I_ING-DSKC1,Energy,Danske Commodities A/S,ING-DSKC1,5068.75,25.0,202.75,202.75,25.0
2026-01-05,27,offer,40,7,I_IVG-HELI1,Energy,Helios Power Trading A/S,IVG-HELI1,2545.88,12.5,203.6704,203.6704,12.5
2026-01-05,27,offer,41,11,I_IBG-ELTR1,Energy,ElectroRoute Energy Trading Limited,IBG-ELTR1,104.09,0.5,208.18,208.18,0.5
2026-01-05,27,offer,42,25,I_IBG-TRLS1,Energy,Engelhart CTP Renewables GmbH,IBG-TRLS1,5251.5,25.0,210.06,210.06,25.0
2026-01-05,27,offer,43,4,I_ING-DSKC1,Energy,Danske Commodities A/S,ING-DSKC1,4734.84,22.0,215.22,215.22,22.0
2026-01-05,28,offer,2,16,I_IFG-ATLS1,Energy,Atlas Energy Designated Activity Company,IFG-ATLS1,725.0,5.0,145.0,145.0,5.0
2026-01-05,28,offer,7,8,I_ILG-NEAS1,Energy,Centrica Energy Trading A/S,ILG-NEAS1,3753.5,25.0,150.14,150.14,25.0
2026-01-05,28,offer,8,14,I_ILG-NEAS1,Energy,Centrica Energy Trading A/S,ILG-NEAS1,3797.25,25.0,151.89,151.89,25.0
2026-01-05,28,offer,9,17,I_IFG-OUTL1,Energy,Outlook Energy Ltd,IFG-OUTL1,5766.08,37.0,155.84,155.84,37.0
2026-01-05,28,offer,10,4,I_IFG-OUTL1,Energy,Outlook Energy Ltd,IFG-OUTL1,5930.73,37.0,160.29,160.29,37.0
2026-01-05,28,offer,11,29,I_ILG-NEAS1,Energy,Centrica Energy Trading A/S,ILG-NEAS1,4015.0,25.0,160.6,160.6,25.0
2026-01-05,28,offer,12,18,I_IFG-DSKC1,Energy,Danske Commodities A/S,IFG-DSKC1,6045.75,37.5,161.22,161.22,37.5
2026-01-05,28,offer,13,26,I_ING-OUTL1,Energy,Outlook Energy Ltd,ING-OUTL1,3972.19,24.5,162.13020408163266,162.13020408163266,24.5
2026-01-05,28,offer,14,5,I_ILG-MFTE1,Energy,MFT Energy A/S,ILG-MFTE1,8130.38,49.5,164.25010101010102,164.25010101010102,49.5
2026-01-05,28,offer,15,1,I_IFG-OUTL1,Energy,Outlook Energy Ltd,IFG-OUTL1,5601.5,34.0,164.75,164.75,34.0
2026-01-05,28,offer,16,19,I_ING-INCM1,Energy,In Commodities A/S,ING-INCM1,4120.75,25.0,164.83,164.83,25.0
2026-01-05,28,offer,17,30,I_ING-COPN1,Energy,Copenhagen Energy Trading A/S,ING-COPN1,2009.52,12.0,167.46,167.46,12.0
2026-01-05,28,offer,18,31,I_ING-HELI1,Energy,Helios Power Trading A/S,ING-HELI1,4229.75,25.0,169.19,169.19,25.0
2026-01-05,28,offer,19,32,I_ING-CACM1,Energy,C A Commodities  A/S,ING-CACM1,2576.4,15.0,171.76000000000002,171.76,15.0
2026-01-05,28,offer,20,40,I_IBG-ELTR1,Energy,ElectroRoute Energy Trading Limited,IBG-ELTR1,3128.94,18.0,173.83,173.83,18.0
2026-01-05,28,offer,21,27,I_ING-HELI1,Energy,Helios Power Trading A/S,ING-HELI1,2003.19,11.5,174.1904347826087,174.1904347826087,11.5
2026-01-05,28,offer,22,15,I_IBG-BKWE1,Energy,BKW Energie AG,IBG-BKWE1,4375.0,25.0,175.0,175.0,25.0
2026-01-05,28,offer,23,20,I_ING-EZCO1,Energy,ENZEE Commodities A/S,ING-EZCO1,2117.88,12.0,176.49,176.49,12.0
2026-01-05,28,offer,24,33,I_IBG-INCM1,Energy,In Commodities A/S,IBG-INCM1,4448.5,25.0,177.94,177.94,25.0
2026-01-05,28,offer,25,34,I_ING-INCM1,Energy,In Commodities A/S,ING-INCM1,4454.25,25.0,178.17,178.17,25.0
