settlementDate,settlementPeriod,niv_volume,niv_long_short,niv_active_side,systemBuyPrice,systemSellPrice,systemPrice,marginal_bmu_raw,marginal_bmu_id,marginal_is_numeric_id,marginal_identity_source,marginal_fuel_type,marginal_family_id,marginal_lead_party,marginal_bmu_type,marginal_gen_capacity_mw,marginal_gsp_group,marginal_final_price,marginal_original_price,marginal_price_cost_to_so,marginal_stack_rank,marginal_bid_rank,marginal_volume,n_tied_marginal_candidates
2026-01-06,11,389.40833347222224,short,offer,200.0,200.0,200.0,T_SVRP-20,T_SVRP-20,False,named_ispstack_id,CCGT,T_SVRP,Severn Power Limited,T,425.0,,200.0,200.0,200.0,22,,66.125,1
2026-01-06,12,359.53814814814814,short,offer,200.0,200.0,200.0,T_RYHPS-1,T_RYHPS-1,False,named_ispstack_id,CCGT,T_RYHPS,VPI Power Limited,T,720.98,,214.9,214.9,214.9,49,,19.2,1
2026-01-06,13,545.1977209725861,short,offer,180.38,180.38,180.38,T_SVRP-20,T_SVRP-20,False,named_ispstack_id,CCGT,T_SVRP,Severn Power Limited,T,425.0,,200.0,200.0,200.0,42,,108.5,1
2026-01-06,14,1058.3535875315656,short,offer,200.0,200.0,200.0,T_SVRP-20,T_SVRP-20,False,named_ispstack_id,CCGT,T_SVRP,Severn Power Limited,T,425.0,,200.0,200.0,200.0,19,,108.5,1
2026-01-06,15,348.6464246043771,short,offer,198.75,198.75,198.75,14,I_IVG-DSKC1,True,disbsad_energy_asset,INTERCONNECTOR,I_IVG-DSKC,Danske Commodities A/S,I,,,206.66,206.66,206.66,17,,21.0,1
2026-01-06,16,635.2744477129467,short,offer,201.47,201.47,201.47,T_KILSB-2,T_KILSB-2,False,named_ispstack_id,BATTERY,T_KILSB,ZENOBE KILMARNOCK SOUTH LTD,T,51.894,,273.08,273.08,273.08,23,,6.9090413943e-08,2
2026-01-06,16,635.2744477129467,short,offer,201.47,201.47,201.47,T_KILSB-5,T_KILSB-5,False,named_ispstack_id,BATTERY,T_KILSB,ZENOBE KILMARNOCK SOUTH LTD,T,50.856,,273.08,273.08,273.08,24,,1.49253731343e-07,2
2026-01-06,17,1596.8542953119138,short,offer,229.49,229.49,229.49,6,I_IBG-NEHO1,True,disbsad_energy_asset,INTERCONNECTOR,I_IBG-NEHO,Nordic Energy House ApS,I,,,494.0,494.0,494.0,83,,4.0,1
2026-01-06,18,1585.0191284126984,short,offer,265.1,265.1,265.1,20,I_IBG-NEHO1,True,disbsad_energy_asset,INTERCONNECTOR,I_IBG-NEHO,Nordic Energy House ApS,I,,,494.0,494.0,494.0,70,,4.0,1
2026-01-06,19,1327.7541376987708,short,offer,323.20365490530406,323.20365490530406,323.20365490530406,23,I_ING-VOLT1,True,disbsad_energy_asset,INTERCONNECTOR,I_ING-VOLT,Volta Energy DAC,I,,,598.0,598.0,598.0,99,,49.0,1
2026-01-06,20,675.0819324038462,short,offer,300.13,300.13,300.13,5,I_ING-VOLT1,True,disbsad_energy_asset,INTERCONNECTOR,I_ING-VOLT,Volta Energy DAC,I,,,598.0,598.0,598.0,131,,49.0,1
2026-01-06,21,1076.2605113248555,short,offer,318.13,318.13,318.13,19,I_IVG-NEAS1,True,disbsad_energy_asset,INTERCONNECTOR,I_IVG-NEAS,Centrica Energy Trading A/S,I,,,479.1101030927835,479.1101030927835,479.1101030927835,98,,48.5,1
2026-01-06,22,522.8089448796253,short,offer,288.91,288.91,288.91,29,I_IVG-NEAS1,True,disbsad_energy_asset,INTERCONNECTOR,I_IVG-NEAS,Centrica Energy Trading A/S,I,,,479.1101030927835,479.1101030927835,479.1101030927835,72,,48.5,1
2026-01-06,23,155.4128036419946,short,offer,241.99,241.99,241.99,27,I_IVG-DSKC1,True,disbsad_energy_asset,INTERCONNECTOR,I_IVG-DSKC,Danske Commodities A/S,I,,,348.66,348.66,348.66,58,,9.5,1
2026-01-06,24,-292.2575813862795,long,bid,117.0,117.0,117.0,E_CLAYB-2,E_CLAYB-2,False,named_ispstack_id,BATTERY,E_CLAYB,Tesla Motors Limited,E,49.5,Eastern,143.51,143.51,-143.51,408,4.0,-2.2916666666666665,3
2026-01-06,24,-292.2575813862795,long,bid,117.0,117.0,117.0,E_CLAYB-1,E_CLAYB-1,False,named_ispstack_id,BATTERY,E_CLAYB,Tesla Motors Limited,E,49.5,Eastern,143.51,143.51,-143.51,412,8.0,-2.566666666666667,3
2026-01-06,24,-292.2575813862795,long,bid,117.0,117.0,117.0,E_BROAB-1,E_BROAB-1,False,named_ispstack_id,BATTERY,E_BROAB,Tesla Motors Limited,E,11.0,South Eastern,143.51,143.51,-143.51,416,12.0,-0.6416666666666667,3
2026-01-06,25,-405.57944416666663,long,bid,85.0,85.0,85.0,2__GCMRO002,2__GCMRO002,False,named_ispstack_id,OTHER,2__GCMRO,BGI Trading Limited,S,14.0,North Western,131.15,131.15,-131.15,321,4.0,-0.36666666666666664,3
2026-01-06,25,-405.57944416666663,long,bid,85.0,85.0,85.0,2__GCMRO001,2__GCMRO001,False,named_ispstack_id,OTHER,2__GCMRO,BGI Trading Limited,S,16.379,North Western,131.15,131.15,-131.15,325,8.0,-0.7,3
2026-01-06,25,-405.57944416666663,long,bid,85.0,85.0,85.0,2__MCMRO003,2__MCMRO003,False,named_ispstack_id,OTHER,2__MCMRO,BGI Trading Limited,S,50.0,Yorkshire,131.15,131.15,-131.15,330,13.0,-3.675,3
2026-01-06,26,-421.78283217288583,long,bid,75.0,75.0,75.0,V__HDSKC001,V__HDSKC001,False,named_ispstack_id,BATTERY,V__HDSKC,Danske Commodities A/S,V,0.0,Southern,126.46,126.46,-126.46,339,5.0,-0.2,2
2026-01-06,26,-421.78283217288583,long,bid,75.0,75.0,75.0,V__GDSKC001,V__GDSKC001,False,named_ispstack_id,OTHER,V__GDSKC,Danske Commodities A/S,V,0.0,North Western,126.46,126.46,-126.46,342,8.0,-0.03333333333333333,2
2026-01-06,27,-62.546008187818224,long,bid,85.0,85.0,85.0,V__KHABI007,V__KHABI007,False,named_ispstack_id,BATTERY,V__KHABI,Habitat Energy Limited,V,0.0,South Wales,100.0,100.0,-100.0,323,6.0,-0.09166666666666666,1
2026-01-06,28,-104.1536896092796,long,bid,76.0,76.0,76.0,V__KHABI007,V__KHABI007,False,named_ispstack_id,BATTERY,V__KHABI,Habitat Energy Limited,V,0.0,South Wales,100.0,100.0,-100.0,207,4.0,-0.15833333333333333,1
2026-01-06,29,-36.653175913833806,long,bid,77.98378562407198,77.98378562407198,77.98378562407198,V__KHABI007,V__KHABI007,False,named_ispstack_id,BATTERY,V__KHABI,Habitat Energy Limited,V,0.0,South Wales,100.0,100.0,-100.0,156,1.0,-0.025,1
2026-01-06,30,-9.818058055555555,long,bid,77.78028788744577,77.78028788744577,77.78028788744577,T_OCHLB-1,T_OCHLB-1,False,named_ispstack_id,BATTERY,T_OCHLB,HD143OCK Ltd,T,58.0,,100.0,100.0,-100.0,121,1.0,-0.8,1
2026-01-06,31,-158.48407157407408,long,bid,76.0,76.0,76.0,V__HDSKC001,V__HDSKC001,False,named_ispstack_id,BATTERY,V__HDSKC,Danske Commodities A/S,V,0.0,Southern,89.46,89.46,-89.46,132,6.0,-1.1,1
2026-01-06,32,-59.68123947306972,long,bid,80.0,80.0,80.0,T_OCHLB-1,T_OCHLB-1,False,named_ispstack_id,BATTERY,T_OCHLB,HD143OCK Ltd,T,58.0,,100.0,100.0,-100.0,164,5.0,-2.85,1
2026-01-06,33,133.1947973611111,short,offer,190.0,190.0,190.0,23,I_IBG-INCM1,True,disbsad_energy_asset,INTERCONNECTOR,I_IBG-INCM,IN COMMODITIES A/S,I,,,533.49,533.49,533.49,45,,7.0,1
2026-01-06,34,-150.7212001068376,long,bid,75.5,75.5,75.5,V__HDSKC001,V__HDSKC001,False,named_ispstack_id,BATTERY,V__HDSKC,Danske Commodities A/S,V,0.0,Southern,84.01,84.01,-84.01,232,3.0,-0.5833333333333334,2
2026-01-06,34,-150.7212001068376,long,bid,75.5,75.5,75.5,V__GDSKC001,V__GDSKC001,False,named_ispstack_id,OTHER,V__GDSKC,Danske Commodities A/S,V,0.0,North Western,84.01,84.01,-84.01,236,7.0,-0.75,2
2026-01-06,35,-316.2631864977615,long,bid,73.84999999999998,73.84999999999998,73.84999999999998,V__GDSKC001,V__GDSKC001,False,named_ispstack_id,OTHER,V__GDSKC,Danske Commodities A/S,V,0.0,North Western,89.19,89.19,-89.19,146,3.0,-0.525,1
2026-01-06,36,-718.8858826821328,long,bid,73.45,73.45,73.45,V__GDSKC001,V__GDSKC001,False,named_ispstack_id,OTHER,V__GDSKC,Danske Commodities A/S,V,0.0,North Western,78.42,78.42,-78.42,85,5.0,-0.9,1
2026-01-06,37,-142.37787553784474,long,bid,73.84999999999998,73.84999999999998,73.84999999999998,T_SPLN-1,T_SPLN-1,False,named_ispstack_id,CCGT,T_SPLN,Spalding Energy Company Ltd,T,950.0,,76.0,76.0,-76.0,63,2.0,-8.775,1
2026-01-06,38,-32.37596218133718,long,bid,75.5,75.5,75.5,V__AZENO002,V__AZENO002,False,named_ispstack_id,OTHER,V__AZENO,BESS Holdco 2 Limited,V,0.0,Eastern,90.82,90.82,-90.82,50,2.0,-8.666666666666666,1
2026-01-06,39,207.85788323953824,short,offer,132.3,132.3,132.3,33,I_IVG-NITR1,True,disbsad_energy_asset,INTERCONNECTOR,I_IVG-NITR,Nitor Energy A/S,I,,,154.4104,154.4104,154.4104,14,,12.5,1
2026-01-06,40,-8.27845638888889,long,bid,76.0,76.0,76.0,T_SPLN-1,T_SPLN-1,False,named_ispstack_id,CCGT,T_SPLN,Spalding Energy Company Ltd,T,950.0,,76.0,76.0,-76.0,32,1.0,-15.725,1
2026-01-06,42,109.28921370214752,short,offer,86.65999999999998,86.65999999999998,86.65999999999998,T_SPLN-1,T_SPLN-1,False,named_ispstack_id,CCGT,T_SPLN,Spalding Energy Company Ltd,T,950.0,,95.0,95.0,95.0,1,,0.000276785714285714,1
2026-01-06,43,-95.91939802411646,long,bid,73.81999999999998,73.81999999999998,73.81999999999998,E_HAWKB-1,E_HAWKB-1,False,named_ispstack_id,BATTERY,E_HAWKB,Tesla Motors Limited,E,20.0,Southern,84.99,84.99,-84.99,26,2.0,-0.008333333333333333,3
2026-01-06,43,-95.91939802411646,long,bid,73.81999999999998,73.81999999999998,73.81999999999998,E_ILMEB-1,E_ILMEB-1,False,named_ispstack_id,BATTERY,E_ILMEB,Tesla Motors Limited,E,49.5,Eastern,84.99,84.99,-84.99,27,3.0,-0.01875,3
2026-01-06,43,-95.91939802411646,long,bid,73.81999999999998,73.81999999999998,73.81999999999998,E_CHAPB-1,E_CHAPB-1,False,named_ispstack_id,BATTERY,E_CHAPB,Tesla Motors Limited,E,50.169,Eastern,84.99,84.99,-84.99,29,5.0,-0.008333333333333333,3
2026-01-06,44,-189.77534127140973,long,bid,73.40999999999998,73.40999999999998,73.40999999999998,T_DIDCB6,T_DIDCB6,False,named_ispstack_id,CCGT,T_DIDCB,RWE Generation UK plc,T,720.0,,73.85,73.85,-73.85,36,5.0,-17.416666666666668,1
2026-01-06,45,-234.30951459681657,long,bid,63.97,63.97,63.97,T_STAY-1,T_STAY-1,False,named_ispstack_id,CCGT,T_STAY,RWE Generation UK plc,T,464.0,,73.82,73.82,-73.82,16,3.0,-17.182051282051283,1
2026-01-06,46,-298.6376560158783,long,bid,76.95,76.95,76.95,E_CHAPB-1,E_CHAPB-1,False,named_ispstack_id,BATTERY,E_CHAPB,Tesla Motors Limited,E,50.169,Eastern,79.99,79.99,-79.99,2,1.0,-0.001666666666666667,1
2026-01-06,47,-275.95466399305553,long,bid,78.51,78.51,78.51,T_CARR-2,T_CARR-2,False,named_ispstack_id,CCGT,T_CARR,Carrington Power Ltd,T,470.0,,80.0,80.0,-80.0,6,1.0,-3.39523148148e-07,2
2026-01-06,47,-275.95466399305553,long,bid,78.51,78.51,78.51,T_CARR-1,T_CARR-1,False,named_ispstack_id,CCGT,T_CARR,Carrington Power Ltd,T,470.0,,80.0,80.0,-80.0,7,2.0,-3.30520640432e-07,2
2026-01-06,48,-316.83541916666667,long,bid,62.44,62.44,62.44,T_KILSB-6,T_KILSB-6,False,named_ispstack_id,BATTERY,T_KILSB,ZENOBE KILMARNOCK SOUTH LTD,T,51.226,,73.04,73.04,-73.04,7,1.0,-0.009895833333333333,1
2026-01-07,1,-188.46434042989415,long,bid,65.0916464445638,65.0916464445638,65.0916464445638,T_DIDCB5,T_DIDCB5,False,named_ispstack_id,CCGT,T_DIDCB,RWE Generation UK plc,T,770.0,,70.1,70.1,-70.1,6,2.0,-3.237037037037037,1
2026-01-07,2,117.86202193362712,short,offer,89.0,89.0,89.0,T_CARR-1,T_CARR-1,False,named_ispstack_id,CCGT,T_CARR,Carrington Power Ltd,T,470.0,,98.0,98.0,98.0,91,,3.3333333333333335,1
2026-01-07,3,-61.23220574786325,long,bid,69.7,69.7,69.7,T_GRAI-7,T_GRAI-7,False,named_ispstack_id,CCGT,T_GRAI,Uniper UK Limited,T,468.0,,10.0,10.0,-10.0,2,1.0,-4.8194444444444e-05,1
2026-01-07,4,-232.14773079059833,long,bid,70.93,70.93,70.93,T_LBAR-1,T_LBAR-1,False,named_ispstack_id,CCGT,T_LBAR,RWE Generation UK plc,T,750.0,,80.0,80.0,-80.0,4,1.0,-3.5470085470085e-05,1
2026-01-07,5,-509.95169216524215,long,bid,61.96,61.96,61.96,T_LBAR-1,T_LBAR-1,False,named_ispstack_id,CCGT,T_LBAR,RWE Generation UK plc,T,750.0,,80.0,80.0,-80.0,3,2.0,-3.2420634920635e-05,1
2026-01-07,6,-486.34724291666663,long,bid,39.0,39.0,39.0,T_LBAR-1,T_LBAR-1,False,named_ispstack_id,CCGT,T_LBAR,RWE Generation UK plc,T,750.0,,80.0,80.0,-80.0,17,1.0,-9.4444444444444e-05,1
2026-01-07,7,-423.6435369551282,long,bid,30.86758436026988,30.86758436026988,30.86758436026988,T_BLHLB-3,T_BLHLB-3,False,named_ispstack_id,BATTERY,T_BLHLB_B,ZENOBE BLACKHILLOCK LIMITED,T,54.0,,63.52,63.52,-63.52,7,1.0,-0.9,1
2026-01-07,8,-184.00450354938272,long,bid,65.81,65.81,65.81,T_LBAR-1,T_LBAR-1,False,named_ispstack_id,CCGT,T_LBAR,RWE Generation UK plc,T,750.0,,70.1,70.1,-70.1,1,1.0,-5.601851851852e-06,1
2026-01-07,9,-110.36434027777776,long,bid,45.0,45.0,45.0,E_HAWKB-1,E_HAWKB-1,False,named_ispstack_id,BATTERY,E_HAWKB,Tesla Motors Limited,E,20.0,Southern,79.19,79.19,-79.19,9,1.0,-0.3333333333333333,2
2026-01-07,9,-110.36434027777776,long,bid,45.0,45.0,45.0,2__MCMRO002,2__MCMRO002,False,named_ispstack_id,OTHER,2__MCMRO,BGI Trading Limited,S,36.844,Yorkshire,79.19,79.19,-79.19,10,2.0,-0.2833333333333333,2
2026-01-07,11,506.3523940740741,short,offer,87.9,87.9,87.9,T_DINO-1,T_DINO-1,False,named_ispstack_id,PS,T_DINO,First Hydro Company,T,320.0,,117.0,117.0,117.0,145,,8.8,1
2026-01-07,12,317.93073333061,short,offer,84.5,84.5,84.5,2__MSTAT005,2__MSTAT005,False,named_ispstack_id,BATTERY,2__MSTAT,Statkraft Markets Gmbh,S,8.0,Yorkshire,111.98,111.98,111.98,94,,0.008333333333333333,1
2026-01-07,13,429.2522057804397,short,offer,93.5,93.5,93.5,T_ROCK-1,T_ROCK-1,False,named_ispstack_id,CCGT,T_ROCK,Rocksavage Power Company Ltd,T,810.0,,119.0,119.0,119.0,233,,6.616666666666666,1
2026-01-07,14,683.9204199263382,short,offer,94.75,94.75,94.75,2__HANGE004,2__HANGE004,False,named_ispstack_id,BATTERY,2__HANGE_B,Limejump Energy Limited,S,49.335,Southern,119.61,119.61,119.61,350,,1.625,2
2026-01-07,14,683.9204199263382,short,offer,94.75,94.75,94.75,2__HANGE003,2__HANGE003,False,named_ispstack_id,LOAD RESPONSE,2__HANGE_LR,Limejump Energy Limited,S,49.813,Southern,119.61,119.61,119.61,353,,1.7333333333333334,2
2026-01-07,15,95.54624465277776,short,offer,94.75,94.75,94.75,2__LFLEX001,2__LFLEX001,False,named_ispstack_id,LOAD RESPONSE,2__LFLEX,Flexitricity Limited,S,49.0,South Western,117.14,117.14,117.14,158,,0.16666666666666666,1
2026-01-07,16,223.53049916666663,short,offer,94.75,94.75,94.75,T_DAMC-1,T_DAMC-1,False,named_ispstack_id,CCGT,T_DAMC,VPI Power Limited,T,820.0,,119.6,119.6,119.6,26,,240.0,1
2026-01-07,17,22.416722222222223,short,offer,94.75,94.75,94.75,T_DAMC-1,T_DAMC-1,False,named_ispstack_id,CCGT,T_DAMC,VPI Power Limited,T,820.0,,119.6,119.6,119.6,9,,240.0,1
2026-01-07,18,-1.1747990873015872,long,bid,80.51,80.51,80.51,T_KILSB-2,T_KILSB-2,False,named_ispstack_id,BATTERY,T_KILSB,ZENOBE KILMARNOCK SOUTH LTD,T,51.894,,80.51,80.51,-80.51,106,2.0,-0.7333333333333333,1
2026-01-07,19,-323.41904692460315,long,bid,73.81999999999998,73.81999999999998,73.81999999999998,T_KILSB-3,T_KILSB-3,False,named_ispstack_id,BATTERY,T_KILSB,ZENOBE KILMARNOCK SOUTH LTD,T,53.734,,80.5,80.5,-80.5,99,2.0,-0.7333333333333333,1
2026-01-07,20,-463.196901265724,long,bid,72.0,72.0,72.0,2__PLOND001,2__PLOND001,False,named_ispstack_id,OTHER,2__PLOND,EDF Energy Customers Limited,S,52.0,North Scotland,78.4,78.4,-78.4,49,1.0,-0.025,1
2026-01-07,21,-533.5193604805507,long,bid,70.2,70.2,70.2,T_KILSB-2,T_KILSB-2,False,named_ispstack_id,BATTERY,T_KILSB,ZENOBE KILMARNOCK SOUTH LTD,T,51.894,,83.36,83.36,-83.36,154,8.0,-0.4638505998956703,1
2026-01-07,22,-264.19178631483163,long,bid,72.2,72.2,72.2,T_KILSB-3,T_KILSB-3,False,named_ispstack_id,BATTERY,T_KILSB,ZENOBE KILMARNOCK SOUTH LTD,T,53.734,,81.04,81.04,-81.04,79,3.0,-0.05,1
2026-01-07,23,-415.01542989417993,long,bid,72.05,72.05,72.05,T_COVNB-1,T_COVNB-1,False,named_ispstack_id,OTHER,T_COVNB,Pivoted Power LLP,T,50.449,,77.0,77.0,-77.0,119,3.0,-0.3,1
2026-01-07,24,-503.16436507936504,long,bid,71.1,71.1,71.1,T_LARKB-1,T_LARKB-1,False,named_ispstack_id,OTHER,T_LARKB,EDF Energy Customers Limited,T,52.0,,81.49,81.49,-81.49,91,2.0,-0.675,1
2026-01-07,25,-648.1777777777778,long,bid,70.4,70.4,70.4,E_BLKPB-1,E_BLKPB-1,False,named_ispstack_id,BATTERY,E_BLKPB,Conrad Energy (Trading) Ltd,E,25.3,North Western,85.0,85.0,-85.0,72,1.0,-0.35,1
2026-01-07,26,-286.7035972850679,long,bid,71.1,71.1,71.1,E_BLKPB-1,E_BLKPB-1,False,named_ispstack_id,BATTERY,E_BLKPB,Conrad Energy (Trading) Ltd,E,25.3,North Western,85.0,85.0,-85.0,48,1.0,-0.2833333333333333,1
2026-01-07,27,-127.82799145299144,long,bid,70.45,70.45,70.45,T_BLHLB-2,T_BLHLB-2,False,named_ispstack_id,BATTERY,T_BLHLB_B,ZENOBE BLACKHILLOCK LIMITED,T,50.42,,73.68,73.68,-73.68,38,1.0,-1.225,2
2026-01-07,27,-127.82799145299144,long,bid,70.45,70.45,70.45,T_BLHLB-3,T_BLHLB-3,False,named_ispstack_id,BATTERY,T_BLHLB_B,ZENOBE BLACKHILLOCK LIMITED,T,54.0,,73.68,73.68,-73.68,39,2.0,-0.675,2
2026-01-07,28,-484.5396911380286,long,bid,70.45,70.45,70.45,2__PLOND001,2__PLOND001,False,named_ispstack_id,OTHER,2__PLOND,EDF Energy Customers Limited,S,52.0,North Scotland,75.56,75.56,-75.56,38,1.0,-4.775,1
2026-01-07,29,-273.5845878572694,long,bid,70.4,70.4,70.4,2__PLOND001,2__PLOND001,False,named_ispstack_id,OTHER,2__PLOND,EDF Energy Customers Limited,S,52.0,North Scotland,72.76,72.76,-72.76,31,1.0,-0.2916666666666667,1
2026-01-07,30,-223.7997233183451,long,bid,70.46,70.46,70.46,E_JAMBB-1,E_JAMBB-1,False,named_ispstack_id,BATTERY,E_JAMBB_B,Tesla Motors Limited,E,30.0,North Scotland,75.58,75.58,-75.58,33,2.0,-2.6666666666666665,4
2026-01-07,30,-223.7997233183451,long,bid,70.46,70.46,70.46,E_LITRB-1,E_LITRB-1,False,named_ispstack_id,BATTERY,E_LITRB,Tesla Motors Limited,E,50.0,South Scotland,75.58,75.58,-75.58,35,4.0,-0.5763888888888888,4
2026-01-07,30,-223.7997233183451,long,bid,70.46,70.46,70.46,E_JAMBB-2,E_JAMBB-2,False,named_ispstack_id,OTHER,E_JAMBB_OTH,Tesla Motors Limited,E,19.0,North Scotland,75.58,75.58,-75.58,38,7.0,-0.3,4
2026-01-07,30,-223.7997233183451,long,bid,70.46,70.46,70.46,E_ROARB-1,E_ROARB-1,False,named_ispstack_id,BATTERY,E_ROARB,Tesla Motors Limited,E,50.0,South Scotland,75.58,75.58,-75.58,41,10.0,-1.2,4
2026-01-07,31,-453.0950867195767,long,bid,70.31,70.31,70.31,E_LITRB-1,E_LITRB-1,False,named_ispstack_id,BATTERY,E_LITRB,Tesla Motors Limited,E,50.0,South Scotland,75.59,75.59,-75.59,43,2.0,-0.4166666666666667,3
2026-01-07,31,-453.0950867195767,long,bid,70.31,70.31,70.31,E_JAMBB-2,E_JAMBB-2,False,named_ispstack_id,OTHER,E_JAMBB_OTH,Tesla Motors Limited,E,19.0,North Scotland,75.59,75.59,-75.59,46,5.0,-0.4,3
2026-01-07,31,-453.0950867195767,long,bid,70.31,70.31,70.31,E_ROARB-1,E_ROARB-1,False,named_ispstack_id,BATTERY,E_ROARB,Tesla Motors Limited,E,50.0,South Scotland,75.59,75.59,-75.59,48,7.0,-0.65926,3
2026-01-07,32,67.98971588425925,short,offer,127.0,127.0,127.0,T_MEDP-1,T_MEDP-1,False,named_ispstack_id,CCGT,T_MEDP,Medway Power Ltd,T,750.0,,128.0,128.0,128.0,11,,139.91666666666666,1
2026-01-07,33,-35.9367052662037,long,bid,72.0,72.0,72.0,2__MCMRO003,2__MCMRO003,False,named_ispstack_id,OTHER,2__MCMRO,BGI Trading Limited,S,50.0,Yorkshire,74.48,74.48,-74.48,19,1.0,-0.008333333333333333,1
2026-01-07,34,-56.057019225589215,long,bid,72.0,72.0,72.0,2__MCMRO003,2__MCMRO003,False,named_ispstack_id,OTHER,2__MCMRO,BGI Trading Limited,S,50.0,Yorkshire,73.54,73.54,-73.54,83,6.0,-3.4868441666666667,1
2026-01-07,35,-432.2653674242424,long,bid,71.26,71.26,71.26,E_BARNB-1,E_BARNB-1,False,named_ispstack_id,BATTERY,E_BARNB,EDF Energy Customers Limited,E,44.0,Yorkshire,78.8,78.8,-78.8,149,1.0,-1.9833333333333334,1
2026-01-07,36,-435.8605200757576,long,bid,71.26,71.26,71.26,E_BARNB-1,E_BARNB-1,False,named_ispstack_id,BATTERY,E_BARNB,EDF Energy Customers Limited,E,44.0,Yorkshire,77.79,77.79,-77.79,80,2.0,-1.8,1
2026-01-07,37,-504.2741166203704,long,bid,72.0,72.0,72.0,T_KILSB-1,T_KILSB-1,False,named_ispstack_id,BATTERY,T_KILSB,ZENOBE KILMARNOCK SOUTH LTD,T,52.952,,73.61,73.61,-73.61,58,3.0,-0.2916666666666667,1
2026-01-07,38,-28.96321301383801,long,bid,72.29999999999998,72.29999999999998,72.29999999999998,T_STAY-2,T_STAY-2,False,named_ispstack_id,CCGT,T_STAY,RWE Generation UK plc,T,464.0,,72.3,72.3,-72.3,30,6.0,-2.1142857142857143,3
2026-01-07,38,-28.96321301383801,long,bid,72.29999999999998,72.29999999999998,72.29999999999998,T_STAY-1,T_STAY-1,False,named_ispstack_id,CCGT,T_STAY,RWE Generation UK plc,T,464.0,,72.3,72.3,-72.3,36,12.0,-0.5428571428571428,3
2026-01-07,38,-28.96321301383801,long,bid,72.29999999999998,72.29999999999998,72.29999999999998,T_DIDCB6,T_DIDCB6,False,named_ispstack_id,CCGT,T_DIDCB,RWE Generation UK plc,T,720.0,,72.3,72.3,-72.3,42,18.0,-2.111111111111111,3
2026-01-07,39,19.191402123015877,short,offer,104.0,104.0,104.0,T_DINO-6,T_DINO-6,False,named_ispstack_id,PS,T_DINO,First Hydro Company,T,320.0,,124.0,124.0,124.0,14,,7.5,1
2026-01-07,40,11.399233644179894,short,offer,103.48,103.48,103.48,T_KILSB-3,T_KILSB-3,False,named_ispstack_id,BATTERY,T_KILSB,ZENOBE KILMARNOCK SOUTH LTD,T,53.734,,103.48,103.48,103.48,1,,0.04583333333333333,1
2026-01-07,41,-2.35,long,bid,72.31999999999998,72.31999999999998,72.31999999999998,T_CNQPS-3,T_CNQPS-3,False,named_ispstack_id,CCGT,T_CNQPS,Uniper UK Limited,T,352.0,,72.32,72.32,-72.32,10,6.0,-0.475,5
2026-01-07,41,-2.35,long,bid,72.31999999999998,72.31999999999998,72.31999999999998,T_CNQPS-4,T_CNQPS-4,False,named_ispstack_id,CCGT,T_CNQPS,Uniper UK Limited,T,352.0,,72.32,72.32,-72.32,14,10.0,-0.4708333333333333,5
2026-01-07,41,-2.35,long,bid,72.31999999999998,72.31999999999998,72.31999999999998,T_GRAI-6,T_GRAI-6,False,named_ispstack_id,CCGT,T_GRAI,Uniper UK Limited,T,468.0,,72.32,72.32,-72.32,16,12.0,-2.4,5
2026-01-07,41,-2.35,long,bid,72.31999999999998,72.31999999999998,72.31999999999998,T_GRAI-7,T_GRAI-7,False,named_ispstack_id,CCGT,T_GRAI,Uniper UK Limited,T,468.0,,72.32,72.32,-72.32,18,14.0,-1.9833333333333334,5
2026-01-07,41,-2.35,long,bid,72.31999999999998,72.31999999999998,72.31999999999998,T_GRAI-8,T_GRAI-8,False,named_ispstack_id,CCGT,T_GRAI,Uniper UK Limited,T,468.0,,72.32,72.32,-72.32,21,17.0,-4.6,5
2026-01-07,42,-87.25624999999998,long,bid,72.31999999999998,72.31999999999998,72.31999999999998,T_CNQPS-3,T_CNQPS-3,False,named_ispstack_id,CCGT,T_CNQPS,Uniper UK Limited,T,352.0,,72.32,72.32,-72.32,10,3.0,-20.78125,5
2026-01-07,42,-87.25624999999998,long,bid,72.31999999999998,72.31999999999998,72.31999999999998,T_CNQPS-4,T_CNQPS-4,False,named_ispstack_id,CCGT,T_CNQPS,Uniper UK Limited,T,352.0,,72.32,72.32,-72.32,14,7.0,-16.479166666666668,5
2026-01-07,42,-87.25624999999998,long,bid,72.31999999999998,72.31999999999998,72.31999999999998,T_GRAI-6,T_GRAI-6,False,named_ispstack_id,CCGT,T_GRAI,Uniper UK Limited,T,468.0,,72.32,72.32,-72.32,17,10.0,-6.0,5
2026-01-07,42,-87.25624999999998,long,bid,72.31999999999998,72.31999999999998,72.31999999999998,T_GRAI-7,T_GRAI-7,False,named_ispstack_id,CCGT,T_GRAI,Uniper UK Limited,T,468.0,,72.32,72.32,-72.32,18,11.0,-5.383333333333334,5
2026-01-07,42,-87.25624999999998,long,bid,72.31999999999998,72.31999999999998,72.31999999999998,T_GRAI-8,T_GRAI-8,False,named_ispstack_id,CCGT,T_GRAI,Uniper UK Limited,T,468.0,,72.32,72.32,-72.32,20,13.0,-2.9291666666666667,5
