side,marginal_bmu_id,technology_key,n_marginal_sps,tie_adjusted_weight,p05_system_price,p25_system_price,median_system_price,p75_system_price,p95_system_price,marginal_side_share_pct,technology_side_median_system_price,p05_system_price_deviation,p25_system_price_deviation,median_system_price_deviation,p75_system_price_deviation,p95_system_price_deviation,registered_capacity_mw,plant_family,lead_party,displayed_in_figure
OFFER,I_IBG-NITR1,BRITNED,12,12.0,110.17504793904291,121.25,129.44,148.215,277.64399999999995,0.0506393214330928,130.92000000000002,-20.744952060957104,-9.670000000000016,-1.4800000000000182,17.294999999999987,146.72399999999993,,I_IBG-NITR,Nitor Energy A/S,False
OFFER,I_ING-INCM1,NEMO,12,12.0,93.50510984422677,105.5625,120.0,142.575,191.3489995,0.0506393214330928,130.64499999999998,-37.139890155773216,-25.082499999999982,-10.644999999999982,11.930000000000007,60.70399950000001,,I_ING-INCM,IN COMMODITIES A/S,False
OFFER,I_ING-OUTL1,NEMO,12,12.0,105.55,113.25,122.5,149.03,158.32999999999998,0.0506393214330928,130.64499999999998,-25.094999999999985,-17.394999999999982,-8.144999999999982,18.38500000000002,27.685000000000002,,I_ING-OUTL,Outlook Energy Ltd,False
OFFER,E_DERBY-1,OCGT,16,11.95,101.525,109.80000000000001,121.75,147.5,250.0,0.05042832426045491,114.37479876576336,-12.849798765763353,-4.574798765763347,7.375201234236641,33.12520123423664,135.62520123423664,56.084,E_DERBY,Whitetower Energy Limited,False
OFFER,T_ERRO-2,NPSHYD,52,11.8,79.3,92.345,117.705,139.125,215.04999999999995,0.04979533274254125,117.0,-37.7,-24.655,0.7049999999999983,22.125,98.04999999999995,25.26,T_ERRO,SSE Generation Ltd,False
OFFER,2__LANGE001,LOAD RESPONSE,31,11.508170995670996,76.0,91.73503657154632,97.0,104.0,119.17,0.04856383084639826,109.0,-33.0,-17.264963428453683,-12.0,-5.0,10.170000000000002,65.0,2__LANGE,Limejump Energy Limited,False
OFFER,I_IBG-NEAS1,BRITNED,12,11.5,85.275,96.9,105.14,115.5,118.17,0.04852934970671393,130.92000000000002,-45.64500000000001,-34.02000000000001,-25.780000000000015,-15.420000000000016,-12.750000000000014,,I_IBG-NEAS,Centrica Energy Trading A/S,False
OFFER,T_SZJNB-1,BATTERY,12,11.5,81.35249999999998,88.69249999999998,98.46919751962848,114.9675,119.49955999999999,0.04852934970671393,107.235,-25.88250000000002,-18.542500000000018,-8.76580248037152,7.732500000000002,12.264559999999989,57.0,T_SZJNB,Arenko Cleantech Limited,False
OFFER,V__HHABI001,OTHER,15,11.416666666666666,119.1,144.0,160.0,184.0,209.89987,0.04817768775231745,107.345,11.754999999999995,36.655,52.655,76.655,102.55487,0.0,V__HHABI_OTH,Habitat Energy Limited,False
OFFER,2__GSTAT009,BATTERY,12,11.125,72.64436491877069,92.75,106.75196291294927,111.42,119.45,0.04694687091192978,107.235,-34.59063508122931,-14.485,-0.48303708705073234,4.185000000000002,12.215000000000003,16.45,2__GSTAT_B,Statkraft Markets Gmbh,False
OFFER,2__KSTAT004,BATTERY,12,11.0,105.72551578947368,117.385,125.64,128.575,135.755,0.04641937798033506,107.235,-1.509484210526324,10.150000000000006,18.405,21.33999999999999,28.519999999999996,16.3,2__KSTAT,Statkraft Markets Gmbh,False
OFFER,I_IFG-DSKC1,IFA,11,11.0,116.965,141.4350980392157,150.0,196.845,218.095,0.04641937798033506,145.075,-28.109999999999985,-3.6399019607843,4.925000000000011,51.77000000000001,73.02000000000001,,I_IFG-DSKC,Danske Commodities A/S,False
OFFER,E_PETEM3,CCGT,20,10.892857142857142,99.4,108.5,125.98886030713157,138.20000000000002,141.2350650065559,0.045967241181825304,113.9,-14.5,-5.400000000000006,12.088860307131569,24.30000000000001,27.335065006555908,49.227,E_PETEM,River Nene Power Limited,False
OFFER,2__BFLEX003,LOAD RESPONSE,28,10.619444444444444,91.275,98.09793414022546,106.65,127.125,144.6575,0.044813455055257814,109.0,-17.724999999999994,-10.902065859774538,-2.3499999999999943,18.125,35.6575,49.0,2__BFLEX,Flexitricity Limited,False
OFFER,T_MKFRB-1,BATTERY,17,10.616666666666667,77.41809160748966,92.4,94.0,101.25,109.944,0.04480173299011127,107.235,-29.816908392510342,-14.834999999999994,-13.235,-5.984999999999999,2.709000000000003,57.0,T_MKFRB,HD777FRY Ltd,False
OFFER,V__NHABI005,OTHER,17,10.433333333333334,88.6,96.5,102.96,118.0,152.8,0.04402807669043901,107.345,-18.745000000000005,-10.844999999999999,-4.385000000000005,10.655000000000001,45.45500000000001,0.0,V__NHABI,Habitat Energy Limited,False
OFFER,2__ESTAT004,BATTERY,13,10.35,96.88,109.0,115.0,120.88992370434391,144.93999999999997,0.043676414736042536,107.235,-10.355000000000004,1.7650000000000006,7.765000000000001,13.654923704343915,37.70499999999997,12.603,2__ESTAT_B,Statkraft Markets Gmbh,False
OFFER,T_WBURB-43,BATTERY,23,10.342261904761905,82.99444700133496,93.0,107.5,115.25,132.42,0.04364376041170573,107.235,-24.240552998665038,-14.235,0.26500000000000057,8.015,25.184999999999988,31.0,T_WBURB_B,West Burton B Limited,False
OFFER,E_FDUN-1,OCGT,14,10.2,104.075,121.725,156.475,239.75,273.75,0.04304342321812887,114.37479876576336,-10.299798765763356,7.350201234236636,42.100201234236636,125.37520123423664,159.37520123423664,99.0,E_FDUN,Whitetower Energy Limited,False
OFFER,2__NLOND002,OCGT,11,10.166666666666666,90.35,112.5,115.0,127.2,199.23038982774762,0.042902758436370286,114.37479876576336,-24.024798765763364,-1.8747987657633587,0.6252012342366413,12.825201234236644,84.85559106198426,30.0,2__NLOND_OC,EDF Energy Customers Limited,False
OFFER,T_FINL-1,NPSHYD,27,10.116666666666667,95.023,115.52498618457409,125.0,138.5,173.0,0.042691761263732406,117.0,-21.977000000000004,-1.4750138154259105,8.0,21.5,56.0,85.794,T_FINL,SSE Generation Ltd,False
OFFER,2__GSTAT006,BATTERY,19,10.043192918192918,88.6,93.375,96.5,143.0,178.2099999999999,0.04238170619991104,107.235,-18.635000000000005,-13.86,-10.735,35.765,70.9749999999999,6.302,2__GSTAT_B,Statkraft Markets Gmbh,False
OFFER,E_NEWTB-1,BATTERY,14,10.033333333333333,94.0675,108.25047270893734,134.0,147.0,184.35,0.042340099309335924,107.235,-13.167500000000004,1.015472708937338,26.765,39.765,77.115,52.0,E_NEWTB,EDF Energy Customers Limited,False
OFFER,2__GSTAT012,BATTERY,10,10.0,93.225,105.33,119.475,125.713044278125,129.01001499741395,0.04219943452757733,107.235,-14.010000000000005,-1.9050000000000011,12.239999999999995,18.478044278124997,21.775014997413948,16.0,2__GSTAT_B,Statkraft Markets Gmbh,False
OFFER,2__HSTAT006,BATTERY,10,10.0,85.58955288461539,99.82000000000001,104.9,111.725,126.19749999999999,0.04219943452757733,107.235,-21.645447115384613,-7.414999999999992,-2.3349999999999937,4.489999999999995,18.96249999999999,16.0,2__HSTAT,Statkraft Markets Gmbh,False
OFFER,E_PETEM1,CCGT,10,10.0,83.95,102.17500000000001,145.5,170.54,183.754,0.04219943452757733,113.9,-29.950000000000003,-11.724999999999994,31.599999999999994,56.639999999999986,69.85399999999998,245.0,E_PETEM,River Nene Power Limited,False
OFFER,I_IBG-MFTE1,BRITNED,10,10.0,101.0025,118.205,121.235,145.33749999999998,160.09449999999998,0.04219943452757733,130.92000000000002,-29.917500000000018,-12.715000000000018,-9.685000000000016,14.417499999999961,29.174499999999966,,I_IBG-MFTE,MFT Energy A/S,False
OFFER,I_IBG-OUTL1,BRITNED,10,10.0,125.1265,130.0,130.96,146.8,154.1065,0.04219943452757733,130.92000000000002,-5.793500000000023,-0.9200000000000159,0.03999999999999204,15.879999999999995,23.186499999999995,,I_IBG-OUTL,Outlook Energy Ltd,False
OFFER,I_ING-EDMK1,NEMO,10,10.0,95.85045402951191,107.4,115.12083333333334,129.62740000000002,218.27899999999983,0.04219943452757733,130.64499999999998,-34.79454597048807,-23.244999999999976,-15.524166666666645,-1.017599999999959,87.63399999999984,,I_ING-EDMK,Mind Energy A/S,False
OFFER,V__NFLEX001,LOAD RESPONSE,20,9.661904761904761,70.11099999999999,95.0,104.95,112.20750000000001,132.31799999999998,0.040772691741168765,109.0,-38.88900000000001,-14.0,-4.049999999999997,3.2075000000000102,23.317999999999984,0.0,V__NFLEX,Flexitricity Limited,False
OFFER,E_CHTRY-1,DIESEL,13,9.333333333333334,86.838,90.5,104.73,122.0,140.23899999999995,0.03938613889240551,114.71,-27.872,-24.209999999999994,-9.97999999999999,7.290000000000006,25.528999999999954,20.0,E_CHTRY,Conrad Energy (Trading) Ltd,False
OFFER,V__MCEND001,BATTERY,10,9.25,55.109500000000004,85.015,89.84118557424678,106.4,112.673,0.03903447693800903,107.235,-52.125499999999995,-22.22,-17.39381442575322,-0.8349999999999937,5.438000000000002,0.0,V__MCEND,Centrica Business Solutions UK,False
OFFER,2__NLOND003,LOAD RESPONSE,10,9.166666666666666,87.05,104.75,111.0,116.96416666666667,191.75342881052222,0.03868281498361255,109.0,-21.950000000000003,-4.25,2.0,7.964166666666671,82.75342881052222,30.0,2__NLOND_LR,EDF Energy Customers Limited,False
OFFER,2__BSTAT003,BATTERY,9,9.0,67.4,94.0,132.0,155.0,158.3,0.0379794910748196,107.235,-39.834999999999994,-13.235,24.765,47.765,51.06500000000001,16.0,2__BSTAT_B,Statkraft Markets Gmbh,False
OFFER,2__GSTAT015,BATTERY,9,9.0,100.87599999999999,113.0,121.5,127.0,166.7,0.0379794910748196,107.235,-6.359000000000009,5.765000000000001,14.265,19.765,59.46499999999999,16.0,2__GSTAT_B,Statkraft Markets Gmbh,False
OFFER,2__LECOT003,OTHER,9,9.0,95.6,107.0,108.0,125.0,133.24594790791792,0.0379794910748196,107.345,-11.745000000000005,-0.34499999999999886,0.6550000000000011,17.655,25.900947907917924,10.0,2__LECOT,ECOTRICITY LIMITED,False
OFFER,E_BRIDGWTR,GAS,18,8.767099567099567,92.965,108.375,130.5,139.0,222.24999999999997,0.03699666441785698,118.95,-25.985,-10.575000000000003,11.549999999999997,20.049999999999997,103.29999999999997,10.18,E_BRIDGWTR,UK Power Reserve Limited,False
OFFER,2__FFSEN005,OTHER,10,8.666666666666666,79.98749999999998,96.375,109.74000000000001,119.8280325,125.0,0.036572843257233686,107.345,-27.357500000000016,-10.969999999999999,2.3950000000000102,12.483032500000007,17.655,24.479,2__FFSEN,F & S Energy Ltd,False
OFFER,E_BROFB-1,BATTERY,14,8.566666666666666,93.59349999999999,99.99247818213553,123.97247,138.0,172.25,0.03615084891195791,107.235,-13.641500000000008,-7.242521817864471,16.737470000000002,30.765,65.015,52.0,E_BROFB,EDF Energy Customers Limited,False
OFFER,2__HSTAT005,BATTERY,9,8.5,83.5,98.75,113.8,125.0,136.0,0.03586951934844073,107.235,-23.735,-8.485,6.564999999999998,17.765,28.765,16.0,2__HSTAT,Statkraft Markets Gmbh,False
OFFER,2__NSTAT003,BATTERY,11,8.5,114.0,119.45006829668078,121.0,129.45,150.9,0.03586951934844073,107.235,6.765000000000001,12.215068296680784,13.765,22.21499999999999,43.665000000000006,20.732,2__NSTAT_B,Statkraft Markets Gmbh,False
OFFER,2__KUKPR001,OTHER,17,8.473448773448773,95.666,113.8,120.17,136.0,188.55999999999997,0.03575747467379319,107.345,-11.679000000000002,6.454999999999998,12.825000000000003,28.655,81.21499999999997,10.2,2__KUKPR,UK Power Reserve Limited,False
OFFER,2__GFLEX003,LOAD RESPONSE,34,8.351281028912608,93.225,108.725,125.375,142.25,184.94999999999996,0.03524193370009962,109.0,-15.775000000000006,-0.2750000000000057,16.375,33.25,75.94999999999996,49.0,2__GFLEX_LR,Flexitricity Limited,False
OFFER,E_FASN-3,NPSHYD,16,8.30952380952381,96.64750000000001,108.75,120.0,135.75,173.0,0.0350657205955345,117.0,-20.352499999999992,-8.25,3.0,18.75,56.0,24.2,E_FASN,SSE Generation Ltd,False
OFFER,2__EFLEX001,LOAD RESPONSE,18,8.267857142857142,80.46649999999998,93.16775766863043,103.0,104.975,118.3,0.03488988961833626,109.0,-28.533500000000018,-15.83224233136957,-6.0,-4.025000000000006,9.299999999999997,49.0,2__EFLEX,Flexitricity Limited,False
OFFER,E_CROYD-2,OCGT,14,8.241666666666667,100.3,114.75,130.875,208.5,250.0,0.03477936728981165,114.37479876576336,-14.074798765763362,0.3752012342366413,16.50020123423664,94.12520123423664,135.62520123423664,50.0,E_CROYD,Whitetower Energy Limited,False
OFFER,T_THURB-2,BATTERY,9,8.125,39.71367578145045,74.93999999999998,95.0,103.4,109.0,0.034287040553656584,107.235,-67.52132421854955,-32.295000000000016,-12.235,-3.8349999999999937,1.7650000000000006,100.0,T_THURB,THURROCK STORAGE LIMITED,False
OFFER,T_FASN-1,NPSHYD,14,8.00952380952381,70.0,85.75,108.5,119.5,128.6,0.03379973755970718,117.0,-47.0,-31.25,-8.5,2.5,11.599999999999994,23.04,T_FASN,SSE Generation Ltd,False
OFFER,2__DLOND002,OCGT,11,8.0,105.95,108.45,123.0,128.5,136.205,0.03375954762206186,114.37479876576336,-8.424798765763356,-5.924798765763356,8.625201234236641,14.125201234236641,21.830201234236654,24.0,2__DLOND,EDF Energy Customers Limited,False
OFFER,2__DSTAT007,BATTERY,8,8.0,98.655,106.0,108.0,130.0,135.785,0.03375954762206186,107.235,-8.579999999999998,-1.2349999999999994,0.7650000000000006,22.765,28.549999999999997,30.0,2__DSTAT,Statkraft Markets Gmbh,False
OFFER,2__GLOND004,OCGT,8,8.0,108.04984981515712,117.5,126.555,129.455,143.92749999999998,0.03375954762206186,114.37479876576336,-6.324948950606242,3.1252012342366413,12.180201234236648,15.080201234236654,29.552701234236622,24.0,2__GLOND_OC,EDF Energy Customers Limited,False
OFFER,E_CORB-1,CCGT,8,8.0,122.08,123.575,146.5,168.23,189.00029045322142,0.03375954762206186,113.9,8.179999999999993,9.674999999999997,32.599999999999994,54.329999999999984,75.10029045322142,240.0,E_CORB,EP UK INVESTMENTS LIMITED,False
OFFER,I_ING-NEAS1,NEMO,8,8.0,95.04991789300827,102.8125,132.0,167.5,205.0,0.03375954762206186,130.64499999999998,-35.59508210699171,-27.832499999999982,1.3550000000000182,36.85500000000002,74.35500000000002,,I_ING-NEAS,Centrica Energy Trading A/S,False
OFFER,I_ING-OPMX1,NEMO,8,8.0,95.3675,122.14,154.155,174.3625275,212.2115385,0.03375954762206186,130.64499999999998,-35.277499999999975,-8.504999999999981,23.51000000000002,43.71752750000002,81.56653850000001,,I_ING-OPMX,Optimax Energy GmbH,False
OFFER,T_THURB-1,BATTERY,9,8.0,72.57000000000001,97.0,99.05862956499918,105.0,109.21,0.03375954762206186,107.235,-34.66499999999999,-10.235,-8.17637043500082,-2.2349999999999994,1.9749999999999943,100.0,T_THURB,THURROCK STORAGE LIMITED,False
OFFER,2__GFLEX008,BATTERY,16,7.935714285714286,61.17,90.525,97.5,105.49000000000001,117.7775,0.03348826554295601,107.235,-46.065,-16.709999999999994,-9.735,-1.7449999999999903,10.542500000000004,49.0,2__GFLEX_B,Flexitricity Limited,False
OFFER,2__MCNDL002,OTHER,15,7.75,95.225,104.515,111.88,118.725,121.19999999999999,0.03270456175887243,107.345,-12.120000000000005,-2.8299999999999983,4.534999999999997,11.379999999999995,13.85499999999999,48.528,2__MCNDL_OTH,NEAS Energy Ltd.,False
OFFER,V__HWELS002,OTHER,10,7.333333333333333,122.735,134.0,162.0,225.07,237.75,0.03094625198689004,107.345,15.39,26.655,54.655,117.725,130.405,0.0,V__HWELS,Welsh Power Group Limited,False
OFFER,V__HZENO004,BATTERY,8,7.333333333333333,76.83930004008712,90.2205714572051,98.42500000000001,115.50409822395976,121.40223670930335,0.03094625198689004,107.235,-30.395699959912875,-17.014428542794903,-8.809999999999988,8.269098223959759,14.167236709303353,0.0,V__HZENO,BESS Holdco 2 Limited,False
OFFER,2__MSTAT006,BATTERY,8,7.066666666666666,88.05,107.5,113.67500000000001,116.47248092608598,133.58376302943338,0.02982093373282131,107.235,-19.185000000000002,0.26500000000000057,6.440000000000012,9.23748092608598,26.348763029433385,16.0,2__MSTAT_B,Statkraft Markets Gmbh,False
OFFER,V__PHABI004,OTHER,11,7.033333333333333,99.0,101.0,109.0,120.33920042245114,138.75,0.029680268951062724,107.345,-8.344999999999999,-6.344999999999999,1.6550000000000011,12.994200422451144,31.405,0.0,V__PHABI_OTH,Habitat Energy Limited,False
OFFER,E_GRCRB-1,BATTERY,7,7.0,67.39051557040726,79.98,92.8,96.49971921156788,100.5,0.02953960416930413,107.235,-39.84448442959274,-27.254999999999995,-14.435000000000002,-10.73528078843212,-6.734999999999999,20.0,E_GRCRB,FIELD GERRARDS CROSS LTD,False
OFFER,I_I2G-DSKC1,IFA2,7,7.0,134.288,138.46507,147.12,182.87506666666667,204.323,0.02953960416930413,159.75006666666667,-25.462066666666658,-21.28499666666667,-12.630066666666664,23.125,44.57293333333334,,I_I2G-DSKC,Danske Commodities A/S,False
OFFER,I_IFG-INCM1,IFA,7,7.0,109.004,110.24000000000001,128.0,157.555,189.685,0.02953960416930413,145.075,-36.070999999999984,-34.83499999999998,-17.07499999999999,12.480000000000018,44.610000000000014,,I_IFG-INCM,IN COMMODITIES A/S,False
OFFER,T_FASN-2,NPSHYD,16,6.65,88.0,101.14750000000001,117.02498618457409,120.75,126.75,0.028062623960838924,117.0,-29.0,-15.852499999999992,0.02498618457408952,3.75,9.75,23.28,T_FASN,SSE Generation Ltd,False
OFFER,T_THURB-3,BATTERY,8,6.625,61.644830281697395,89.78545465009981,97.76245307928414,104.39750000000001,112.27499999999999,0.02795712537451998,107.235,-45.590169718302604,-17.44954534990019,-9.472546920715857,-2.8374999999999915,5.039999999999992,100.0,T_THURB,THURROCK STORAGE LIMITED,False
OFFER,2__KSTAT005,BATTERY,7,6.5,99.19200000000001,102.045,110.0,110.0,111.75,0.027429632442925265,107.235,-8.042999999999992,-5.189999999999998,2.7650000000000006,2.7650000000000006,4.515000000000001,16.0,2__KSTAT,Statkraft Markets Gmbh,False
OFFER,V__HWELS001,OTHER,10,6.333333333333333,127.673119,148.0,164.0,188.750035,235.0,0.026726308534132305,107.345,20.328119,40.655,56.655,81.405035,127.655,0.0,V__HWELS,Welsh Power Group Limited,False
OFFER,2__LUKPR001,OTHER,10,6.257575757575758,89.0,90.4975,114.535,118.95806087908154,134.65,0.02640661584831733,107.345,-18.345,-16.847499999999997,7.189999999999998,11.613060879081544,27.305000000000007,10.2,2__LUKPR,UK Power Reserve Limited,False
OFFER,2__BSTAT001,GAS,12,6.119047619047619,97.2,108.745,120.00012972692483,143.0,159.9138695,0.02582203493711279,118.95,-21.75,-10.204999999999998,1.0501297269248226,24.049999999999997,40.9638695,4.0,2__BSTAT_G,Statkraft Markets Gmbh,False
OFFER,I_IFG-NORL1,IFA,6,6.0,90.69500000000001,110.0,128.5,191.10000000000002,209.13,0.0253196607165464,145.075,-54.37999999999998,-35.07499999999999,-16.57499999999999,46.025000000000034,64.055,,I_IFG-NORL,Norlys Energy Trading A/S,False
OFFER,I_IFG-NTPL1,IFA,6,6.0,99.57499999999999,119.06247787610619,133.89495575221238,175.3225,186.53,0.0253196607165464,145.075,-45.5,-26.012522123893802,-11.180044247787606,30.247500000000002,41.45500000000001,,I_IFG-NTPL,Northpool BV,False
OFFER,I_ING-DVAL1,NEMO,6,6.0,97.0,97.75,127.5,164.5028,168.3901,0.0253196607165464,130.64499999999998,-33.64499999999998,-32.89499999999998,-3.144999999999982,33.857800000000026,37.74510000000001,,I_ING-DVAL,DVALIN ApS,False
OFFER,I_ING-NITR1,NEMO,6,6.0,100.8325,120.89750000000001,128.7,163.6,202.51500000000001,0.0253196607165464,130.64499999999998,-29.812499999999986,-9.747499999999974,-1.9449999999999932,32.95500000000001,71.87000000000003,,I_ING-NITR,Nitor Energy A/S,False
OFFER,I_IVG-OUTL1,VIKING,6,6.0,96.29750000000001,116.9,117.7,169.8075,187.39000000000001,0.0253196607165464,123.85,-27.55249999999998,-6.949999999999989,-6.1499999999999915,45.95750000000001,63.54000000000002,,I_IVG-OUTL,Outlook Energy Ltd,False
OFFER,V__BEROV001,OTHER,6,6.0,109.55000000000001,110.0,116.485,126.7425,132.875735,0.0253196607165464,107.345,2.2050000000000125,2.655000000000001,9.14,19.397500000000008,25.530734999999993,0.0,V__BEROV,Erova Energy Limited,False
OFFER,V__HDSKC001,BATTERY,6,6.0,88.64750000000001,90.065,98.45,115.4,122.9125,0.0253196607165464,107.235,-18.58749999999999,-17.17,-8.784999999999997,8.165000000000006,15.677499999999995,0.0,V__HDSKC,Danske Commodities A/S,False
OFFER,E_ARNKB-2,BATTERY,14,5.751190476190476,72.731,87.2325,112.84,123.9475,133.9350315,0.024269698595562626,107.235,-34.504000000000005,-20.002499999999998,5.605000000000004,16.712500000000006,26.70003150000001,49.0,E_ARNKB_B,Flexitricity Limited,False
OFFER,E_EXETR-2,OCGT,11,5.666666666666666,103.45,115.0,130.0,226.0,250.0,0.023913012898960487,114.37479876576336,-10.924798765763356,0.6252012342366413,15.625201234236641,111.62520123423664,135.62520123423664,50.0,E_EXETR,Whitetower Energy Limited,False
OFFER,E_MDLWH-1,DIESEL,9,5.666666666666666,87.718,104.73,108.09976779174696,135.0,153.0125,0.023913012898960487,114.71,-26.99199999999999,-9.97999999999999,-6.610232208253038,20.290000000000006,38.302499999999995,20.0,E_MDLWH,Conrad Energy (Trading) Ltd,False
OFFER,V__AFLEX002,GAS,9,5.3,73.168,98.6,119.0,126.0,132.136,0.022365700299615984,118.95,-45.782,-20.35000000000001,0.04999999999999716,7.049999999999997,13.185999999999993,0.0,V__AFLEX,Flexitricity Limited,False
OFFER,2__ESTAT002,GAS,17,5.09478021978022,66.6,104.0,126.0,169.0,225.2,0.021499684431701145,118.95,-52.35000000000001,-14.950000000000003,7.049999999999997,50.05,106.24999999999999,4.0,2__ESTAT_G,Statkraft Markets Gmbh,False
OFFER,I_IBG-EDFT1,BRITNED,5,5.0,115.936,164.0,175.84375432033588,177.71,178.578,0.021099717263788665,130.92000000000002,-14.984000000000009,33.079999999999984,44.92375432033586,46.78999999999999,47.65799999999999,,I_IBG-EDFT,EDF TRADING LIMITED,False
OFFER,I_IBG-EDMK1,BRITNED,5,5.0,102.188,133.9,143.38,190.0,209.2,0.021099717263788665,130.92000000000002,-28.732000000000014,2.9799999999999898,12.45999999999998,59.079999999999984,78.27999999999997,,I_IBG-EDMK,Mind Energy A/S,False
OFFER,I_IBG-HELI1,BRITNED,5,5.0,123.67610666666666,125.78,136.31,140.2,193.16799999999998,0.021099717263788665,130.92000000000002,-7.243893333333361,-5.140000000000015,5.389999999999986,9.279999999999973,62.24799999999996,,I_IBG-HELI,Helios Power Trading A/S,False
OFFER,I_IBG-OPMX1,BRITNED,5,5.0,98.648,103.0,116.01,154.88,186.976,0.021099717263788665,130.92000000000002,-32.27200000000002,-27.920000000000016,-14.91000000000001,23.95999999999998,56.05599999999998,,I_IBG-OPMX,Optimax Energy GmbH,False
OFFER,I_IFG-NEAS1,IFA,5,5.0,101.0,133.0,146.92,147.0,153.311768,0.021099717263788665,145.075,-44.07499999999999,-12.074999999999989,1.8449999999999989,1.9250000000000114,8.236768000000012,,I_IFG-NEAS,Centrica Energy Trading A/S,False
OFFER,I_ILG-DSKC1,ELECLINK,5,5.0,115.649388,124.60642,134.8,136.38,171.27599999999998,0.021099717263788665,123.02000000000001,-7.370612000000008,1.5864199999999897,11.780000000000001,13.359999999999985,48.25599999999997,,I_ILG-DSKC,Danske Commodities A/S,False
OFFER,I_IVG-CACM1,VIKING,5,5.0,133.29589381355274,165.0,165.0,179.09,182.09799999999998,0.021099717263788665,123.85,9.445893813552743,41.150000000000006,41.150000000000006,55.24000000000001,58.24799999999999,,I_IVG-CACM,C A Commodities A/S,False
OFFER,T_BREDB-1,BATTERY,5,5.0,93.224,97.0,99.9228342467976,105.52,131.87474213870127,0.021099717263788665,107.235,-14.010999999999996,-10.235,-7.312165753202393,-1.7150000000000034,24.639742138701266,49.9,T_BREDB,Pivoted Power LLP,False
OFFER,T_TEBWB-1,BATTERY,5,5.0,93.224,97.0,108.0,109.0,116.6,0.021099717263788665,107.235,-14.010999999999996,-10.235,0.7650000000000006,1.7650000000000006,9.364999999999995,39.9,T_TEBWB,Arenko Cleantech Limited,False
OFFER,2__NFLEX001,OTHER,8,4.95,90.94162024536087,101.92258588954348,106.38499999999999,109.325,114.46199999999999,0.020888720091150777,107.345,-16.403379754639133,-5.422414110456515,-0.960000000000008,1.980000000000004,7.11699999999999,50.406,2__NFLEX_OTH,Flexitricity Limited,False
OFFER,M_CAS-KIL01,NPSHYD,7,4.6,93.514,102.0,108.0,118.42500000000001,142.48499999999999,0.01941173988268557,117.0,-23.486000000000004,-15.0,-9.0,1.4250000000000114,25.484999999999985,70.0,M_CAS-KIL,SSE Generation Ltd,False
OFFER,T_TKNWW-1,WIND,7,4.5,69.248,72.165,80.0,80.0,83.5,0.0189897455374098,80.0,-10.751999999999995,-7.834999999999994,0.0,0.0,3.5,412.0,T_TKNWW,Triton Knoll Offshore Wind,False
OFFER,2__NFLEX009,OTHER,11,4.269047619047619,79.75,99.78,103.67,116.925,135.89999999999998,0.018015139549510988,107.345,-27.595,-7.564999999999998,-3.674999999999997,9.579999999999998,28.55499999999998,49.0,2__NFLEX_OTH,Flexitricity Limited,False
OFFER,2__GSTAT007,BATTERY,5,4.066666666666666,94.0,102.0,120.88992370434391,123.0,167.79999999999998,0.017161103374548112,107.235,-13.235,-5.234999999999999,13.654923704343915,15.765,60.56499999999998,8.0,2__GSTAT_B,Statkraft Markets Gmbh,False
OFFER,2__GSTAT013,GAS,4,4.0,86.59499999999998,106.575,120.2,129.625,139.525,0.01687977381103093,118.95,-32.35500000000002,-12.375,1.25,10.674999999999997,20.575000000000003,14.0,2__GSTAT_G,Statkraft Markets Gmbh,False
OFFER,E_PGEXTR,DIESEL,6,4.0,83.20255172413795,89.25,99.05,106.525,109.48750000000001,0.01687977381103093,114.71,-31.507448275862046,-25.459999999999994,-15.659999999999997,-8.184999999999988,-5.222499999999982,20.439,E_PGEXTR,Peak Gen Top Co Limited,False
OFFER,I_IBG-ELTR1,BRITNED,4,4.0,123.0452,123.098,146.06,170.5,174.1,0.01687977381103093,130.92000000000002,-7.874800000000022,-7.822000000000017,15.139999999999986,39.579999999999984,43.17999999999998,,I_IBG-ELTR,ElectroRoute Energy Trading,False
OFFER,I_IBG-NORL1,BRITNED,4,4.0,139.836,152.57999999999998,158.445,159.0,159.0,0.01687977381103093,130.92000000000002,8.915999999999997,21.659999999999968,27.524999999999977,28.079999999999984,28.079999999999984,,I_IBG-NORL,Norlys Energy Trading A/S,False
OFFER,I_IBG-VOLT1,BRITNED,4,4.0,204.0426133333333,206.41253333333333,255.04504000000003,305.79256000000004,313.238512,0.01687977381103093,130.92000000000002,73.12261333333328,75.49253333333331,124.12504000000001,174.87256000000002,182.318512,,I_IBG-VOLT,Volta Energy DAC,False
OFFER,I_ING-MFTE1,NEMO,4,4.0,138.6795,153.3975,163.44,180.7125,212.7825,0.01687977381103093,130.64499999999998,8.034500000000008,22.752500000000026,32.795000000000016,50.067500000000024,82.13750000000002,,I_ING-MFTE,MFT Energy A/S,False
OFFER,I_ING-TRLS1,NEMO,4,4.0,178.465,188.725,200.325,208.0,208.84,0.01687977381103093,130.64499999999998,47.82000000000002,58.08000000000001,69.68,77.35500000000002,78.19500000000002,,I_ING-TRLS,Engelhart CTP Renewables GmbH,False
OFFER,I_IVG-MFTE1,VIKING,4,4.0,118.843,122.215,209.31,368.86260869565217,546.1328695652173,0.01687977381103093,123.85,-5.006999999999991,-1.634999999999991,85.46000000000001,245.01260869565218,422.2828695652173,,I_IVG-MFTE,MFT Energy A/S,False
