tie_adjusted_rank,bmu_id,technology,plant_family,lead_party,registered_capacity_mw,marginal_occurrences,bid_weight,offer_weight,tie_adjusted_weight,share_all_sps_pct,bid_share_all_sps_pct,offer_share_all_sps_pct,dominant_side,dominant_side_share
596,I_ING-TRLS1,NEMO,I_ING-TRLS,Engelhart CTP Renewables GmbH,,4,0.0,4.0,4.0,0.007892036934732855,0.0,0.007892036934732855,Offer,1.0
597,I_IVD-NORL1,Viking,I_IVD-NORL,Norlys Energy Trading A/S,,4,4.0,0.0,4.0,0.007892036934732855,0.007892036934732855,0.0,Bid,1.0
598,I_IVG-MFTE1,Viking,I_IVG-MFTE,MFT Energy A/S,,4,0.0,4.0,4.0,0.007892036934732855,0.0,0.007892036934732855,Offer,1.0
599,T_LARYW-3,WIND,T_LARYW,London Array Limited,171.0,9,3.833333333333333,0.0,3.833333333333333,0.007563202062452318,0.007563202062452318,0.0,Bid,1.0
600,2__BFLEX002,DSR,2__BFLEX,Flexitricity Limited,49.0,12,2.1916666666666664,1.4666666666666668,3.658333333333333,0.007217925446557756,0.004324178570489043,0.0028937468760687137,Bid,0.5990888382687927
601,I_IFD-BKWE1,IFA,I_IFD-BKWE,BKW Energie AG,,4,3.5,0.0,3.5,0.006905532317891248,0.006905532317891248,0.0,Bid,1.0
602,T_KILSB-1,BATTERY,T_KILSB,ZENOBE KILMARNOCK SOUTH LTD,52.952,4,1.5,2.0,3.5,0.006905532317891248,0.0029595138505248203,0.003946018467366428,Offer,0.5714285714285714
603,T_WDNSO-1,WIND,T_WDNSO,Morecambe Wind Limited,197.0,4,3.5,0.0,3.5,0.006905532317891248,0.006905532317891248,0.0,Bid,1.0
604,2__PENEC002,WIND,2__PENEC,Eneco Energy Trade,70.167,6,3.3333333333333335,0.0,3.3333333333333335,0.006576697445610713,0.006576697445610713,0.0,Bid,1.0
605,T_VKNGW-2,WIND,T_VKNGW,Viking Energy Wind Farm LLP,121.8,7,3.0833333333333335,0.0,3.0833333333333335,0.006083445137189909,0.006083445137189909,0.0,Bid,1.0
606,T_VKNGW-3,WIND,T_VKNGW,Viking Energy Wind Farm LLP,121.8,5,2.0833333333333335,1.0,3.0833333333333335,0.006083445137189909,0.004110435903506696,0.001973009233683214,Bid,0.6756756756756757
607,E_PGBARY,DIESEL,E_PGBARY,Peak Gen Top Co Limited,20.318,4,0.0,3.0,3.0,0.0059190277010496405,0.0,0.0059190277010496405,Offer,1.0
608,I_IBD-BKWE1,BritNed,I_IBD-BKWE,BKW Energie AG,,4,3.0,0.0,3.0,0.0059190277010496405,0.0059190277010496405,0.0,Bid,1.0
609,2__EIMPO002,DSR,2__EIMPO,SSE Energy Supply Limited,1.9,3,3.0,0.0,3.0,0.0059190277010496405,0.0059190277010496405,0.0,Bid,1.0
610,2__PEDGE004,WIND,2__PEDGE,Edgware Energy Limited,27.376,3,3.0,0.0,3.0,0.0059190277010496405,0.0059190277010496405,0.0,Bid,1.0
611,I_I2D-DVAL1,IFA2,I_I2D-DVAL,DVALIN ApS,,3,3.0,0.0,3.0,0.0059190277010496405,0.0059190277010496405,0.0,Bid,1.0
612,I_I2D-NTPL1,IFA2,I_I2D-NTPL,Northpool BV,,3,3.0,0.0,3.0,0.0059190277010496405,0.0059190277010496405,0.0,Bid,1.0
613,I_I2G-DMCC1,IFA2,I_I2G-DMCC,Cobblestone Energy DMCC,,3,0.0,3.0,3.0,0.0059190277010496405,0.0,0.0059190277010496405,Offer,1.0
614,I_IBD-DVAL1,BritNed,I_IBD-DVAL,DVALIN ApS,,3,3.0,0.0,3.0,0.0059190277010496405,0.0059190277010496405,0.0,Bid,1.0
615,I_IBD-VETR1,BritNed,I_IBD-VETR,Vattenfall Energy Trading,,3,3.0,0.0,3.0,0.0059190277010496405,0.0059190277010496405,0.0,Bid,1.0
616,I_IBG-DARE1,BritNed,I_IBG-DARE,Dare Power Ltd,,3,0.0,3.0,3.0,0.0059190277010496405,0.0,0.0059190277010496405,Offer,1.0
617,I_IFD-OUTL1,IFA,I_IFD-OUTL,Outlook Energy Ltd,,3,3.0,0.0,3.0,0.0059190277010496405,0.0059190277010496405,0.0,Bid,1.0
618,I_IFG-MFTE1,IFA,I_IFG-MFTE,MFT Energy A/S,,3,0.0,3.0,3.0,0.0059190277010496405,0.0,0.0059190277010496405,Offer,1.0
619,I_ILD-INCM1,Eleclink,I_ILD-INCM,IN COMMODITIES A/S,,3,3.0,0.0,3.0,0.0059190277010496405,0.0059190277010496405,0.0,Bid,1.0
620,I_IND-DVAL1,NEMO,I_IND-DVAL,DVALIN ApS,,3,3.0,0.0,3.0,0.0059190277010496405,0.0059190277010496405,0.0,Bid,1.0
621,I_IVG-NORL1,Viking,I_IVG-NORL,Norlys Energy Trading A/S,,3,0.0,3.0,3.0,0.0059190277010496405,0.0,0.0059190277010496405,Offer,1.0
622,I_IVG-NTPL1,Viking,I_IVG-NTPL,Northpool BV,,3,0.0,3.0,3.0,0.0059190277010496405,0.0,0.0059190277010496405,Offer,1.0
623,T_CREAW-1,WIND,T_CREAW,Creag Riabhach Wind Farm Ltd,93.0,3,3.0,0.0,3.0,0.0059190277010496405,0.0059190277010496405,0.0,Bid,1.0
624,T_STRNW-1,WIND,T_STRNW,Strathy Wind Farm Limited,70.0,3,3.0,0.0,3.0,0.0059190277010496405,0.0059190277010496405,0.0,Bid,1.0
625,V__GWELS001,OTHER,V__GWELS,Welsh Power Group Limited,0.0,3,0.0,3.0,3.0,0.0059190277010496405,0.0,0.0059190277010496405,Offer,1.0
626,I_IBG-DMCC1,BritNed,I_IBG-DMCC,Cobblestone Energy DMCC,,4,0.0,2.8333333333333335,2.8333333333333335,0.005590192828769106,0.0,0.005590192828769106,Offer,1.0
627,T_KILSB-2,BATTERY,T_KILSB,ZENOBE KILMARNOCK SOUTH LTD,51.894,4,2.75,0.0,2.75,0.005425775392628837,0.005425775392628837,0.0,Bid,1.0
628,T_STLGW-1,WIND,T_STLGW,Stronelairg Windfarm Limited,108.0,5,2.6666666666666665,0.0,2.6666666666666665,0.005261357956488569,0.005261357956488569,0.0,Bid,1.0
629,T_HMGTO-1,WIND,T_HMGTO,RWE Renewables UK Humber Wind,108.0,4,2.5,0.0,2.5,0.004932523084208034,0.004932523084208034,0.0,Bid,1.0
630,2__GSTAT011,BATTERY,2__GSTAT_B,Statkraft Markets Gmbh,14.0,3,0.0,2.5,2.5,0.004932523084208034,0.0,0.004932523084208034,Offer,1.0
631,E_PGSOUT,OTHER,E_PGSOUT,Peak Gen Top Co Limited,24.0,3,0.0,2.5,2.5,0.004932523084208034,0.0,0.004932523084208034,Offer,1.0
632,I_IBG-IDCE1,BritNed,I_IBG-IDCE,DC Energy Trading V.O.F.,,3,0.0,2.5,2.5,0.004932523084208034,0.0,0.004932523084208034,Offer,1.0
633,T_BURWS-1,SOLAR,T_BURWS,EDF Energy Customers Limited,49.952,3,2.5,0.0,2.5,0.004932523084208034,0.004932523084208034,0.0,Bid,1.0
634,2__PENEC001,WIND,2__PENEC,Eneco Energy Trade,54.501,5,2.3333333333333335,0.0,2.3333333333333335,0.004603688211927499,0.004603688211927499,0.0,Bid,1.0
635,E_PGHVNT,DIESEL,E_PGHVNT,Peak Gen Top Co Limited,20.0,3,0.0,2.3333333333333335,2.3333333333333335,0.004603688211927499,0.0,0.004603688211927499,Offer,1.0
636,I_ING-ELEE1,NEMO,I_ING-ELEE,Electrabel SA,,3,0.0,2.3333333333333335,2.3333333333333335,0.004603688211927499,0.0,0.004603688211927499,Offer,1.0
637,T_GRGBW-3,WIND,T_GRGBW,Greater Gabbard Offshore Winds,240.0,3,2.3333333333333335,0.0,2.3333333333333335,0.004603688211927499,0.004603688211927499,0.0,Bid,1.0
638,2__FFLEX001,GAS,2__FFLEX,Flexitricity Limited,49.0,5,0.0,2.240909090909091,2.240909090909091,0.004421334328208293,0.0,0.004421334328208293,Offer,1.0
639,2__ALOND002,DSR,2__ALOND,EDF Energy Customers Limited,0.0,2,2.0,0.0,2.0,0.003946018467366428,0.003946018467366428,0.0,Bid,1.0
640,2__PSTAT001,WIND,2__PSTAT,Statkraft Markets Gmbh,47.778,2,2.0,0.0,2.0,0.003946018467366428,0.003946018467366428,0.0,Bid,1.0
641,E_BETHW-1,WIND,E_BETHW,SP Renewables (UK) Limited,29.75,2,2.0,0.0,2.0,0.003946018467366428,0.003946018467366428,0.0,Bid,1.0
642,E_CLDRW-1,WIND,E_CLDRW,Vattenfall Energy Trading,38.0,2,2.0,0.0,2.0,0.003946018467366428,0.003946018467366428,0.0,Bid,1.0
643,E_GLOFW-1,WIND,E_GLOFW,Glens of Foudland Ltd,26.7,2,2.0,0.0,2.0,0.003946018467366428,0.003946018467366428,0.0,Bid,1.0
644,E_PGLLAN,OTHER,E_PGLLAN,Peak Gen Top Co Limited,20.525,2,0.0,2.0,2.0,0.003946018467366428,0.0,0.003946018467366428,Offer,1.0
645,E_SHILB-1,OTHER,E_SHILB,Octopus Energy Trading Limited,40.0,2,2.0,0.0,2.0,0.003946018467366428,0.003946018467366428,0.0,Bid,1.0
646,E_THRNL-1,OCGT,E_THRNL,Whitetower Energy Limited,50.0,2,0.0,2.0,2.0,0.003946018467366428,0.0,0.003946018467366428,Offer,1.0
647,I_I2D-COPN1,IFA2,I_I2D-COPN,Copenhagen Energy Trading A/S,,2,2.0,0.0,2.0,0.003946018467366428,0.003946018467366428,0.0,Bid,1.0
648,I_I2G-BKWE1,IFA2,I_I2G-BKWE,BKW Energie AG,,2,0.0,2.0,2.0,0.003946018467366428,0.0,0.003946018467366428,Offer,1.0
649,I_I2G-DVAL1,IFA2,I_I2G-DVAL,DVALIN ApS,,2,0.0,2.0,2.0,0.003946018467366428,0.0,0.003946018467366428,Offer,1.0
650,I_I2G-EDMK1,IFA2,I_I2G-EDMK,Mind Energy A/S,,2,0.0,2.0,2.0,0.003946018467366428,0.0,0.003946018467366428,Offer,1.0
651,I_I2G-HELI1,IFA2,I_I2G-HELI,Helios Power Trading A/S,,2,0.0,2.0,2.0,0.003946018467366428,0.0,0.003946018467366428,Offer,1.0
652,I_I2G-INCM1,IFA2,I_I2G-INCM,IN COMMODITIES A/S,,2,0.0,2.0,2.0,0.003946018467366428,0.0,0.003946018467366428,Offer,1.0
653,I_I2G-MFTE1,IFA2,I_I2G-MFTE,MFT Energy A/S,,2,0.0,2.0,2.0,0.003946018467366428,0.0,0.003946018467366428,Offer,1.0
654,I_I2G-NITR1,IFA2,I_I2G-NITR,Nitor Energy A/S,,2,0.0,2.0,2.0,0.003946018467366428,0.0,0.003946018467366428,Offer,1.0
655,I_IBD-COPN1,BritNed,I_IBD-COPN,Copenhagen Energy Trading A/S,,2,2.0,0.0,2.0,0.003946018467366428,0.003946018467366428,0.0,Bid,1.0
656,I_IBD-HELI1,BritNed,I_IBD-HELI,Helios Power Trading A/S,,2,2.0,0.0,2.0,0.003946018467366428,0.003946018467366428,0.0,Bid,1.0
657,I_IBD-IDCE1,BritNed,I_IBD-IDCE,DC Energy Trading V.O.F.,,2,2.0,0.0,2.0,0.003946018467366428,0.003946018467366428,0.0,Bid,1.0
658,I_IBD-OPMX1,BritNed,I_IBD-OPMX,Optimax Energy GmbH,,2,2.0,0.0,2.0,0.003946018467366428,0.003946018467366428,0.0,Bid,1.0
659,I_IBD-PWMR1,BritNed,I_IBD-PWMR,PowerMart ApS,,2,2.0,0.0,2.0,0.003946018467366428,0.003946018467366428,0.0,Bid,1.0
660,I_IBG-COPN1,BritNed,I_IBG-COPN,Copenhagen Energy Trading A/S,,2,0.0,2.0,2.0,0.003946018467366428,0.0,0.003946018467366428,Offer,1.0
661,I_IBG-DVAL1,BritNed,I_IBG-DVAL,DVALIN ApS,,2,0.0,2.0,2.0,0.003946018467366428,0.0,0.003946018467366428,Offer,1.0
662,I_IBG-VETR1,BritNed,I_IBG-VETR,Vattenfall Energy Trading,,2,0.0,2.0,2.0,0.003946018467366428,0.0,0.003946018467366428,Offer,1.0
663,I_IFD-ELEE1,IFA,I_IFD-ELEE,Electrabel SA,,2,2.0,0.0,2.0,0.003946018467366428,0.003946018467366428,0.0,Bid,1.0
664,I_IFD-EZCO1,IFA,I_IFD-EZCO,ENZEE Commodities A/S,,2,2.0,0.0,2.0,0.003946018467366428,0.003946018467366428,0.0,Bid,1.0
665,I_IFG-DVAL1,IFA,I_IFG-DVAL,DVALIN ApS,,2,0.0,2.0,2.0,0.003946018467366428,0.0,0.003946018467366428,Offer,1.0
666,I_IFG-ENTC1,IFA,I_IFG-ENTC,Energetech Europe BV,,2,0.0,2.0,2.0,0.003946018467366428,0.0,0.003946018467366428,Offer,1.0
667,I_IFG-OPMX1,IFA,I_IFG-OPMX,Optimax Energy GmbH,,2,0.0,2.0,2.0,0.003946018467366428,0.0,0.003946018467366428,Offer,1.0
668,I_IFG-TRLS1,IFA,I_IFG-TRLS,Engelhart CTP Renewables GmbH,,2,0.0,2.0,2.0,0.003946018467366428,0.0,0.003946018467366428,Offer,1.0
669,I_ILD-HELI1,Eleclink,I_ILD-HELI,Helios Power Trading A/S,,2,2.0,0.0,2.0,0.003946018467366428,0.003946018467366428,0.0,Bid,1.0
670,I_ILG-NITR1,Eleclink,I_ILG-NITR,Nitor Energy A/S,,2,0.0,2.0,2.0,0.003946018467366428,0.0,0.003946018467366428,Offer,1.0
671,I_ILG-OUTL1,Eleclink,I_ILG-OUTL,Outlook Energy Ltd,,2,0.0,2.0,2.0,0.003946018467366428,0.0,0.003946018467366428,Offer,1.0
672,I_IND-CBST1,NEMO,I_IND-CBST,Cobblestone Energy,,2,2.0,0.0,2.0,0.003946018467366428,0.003946018467366428,0.0,Bid,1.0
673,I_IND-OUTL1,NEMO,I_IND-OUTL,Outlook Energy Ltd,,2,2.0,0.0,2.0,0.003946018467366428,0.003946018467366428,0.0,Bid,1.0
674,I_ING-NTPL1,NEMO,I_ING-NTPL,Northpool BV,,2,0.0,2.0,2.0,0.003946018467366428,0.0,0.003946018467366428,Offer,1.0
675,I_IVD-COPN1,Viking,I_IVD-COPN,Copenhagen Energy Trading A/S,,2,2.0,0.0,2.0,0.003946018467366428,0.003946018467366428,0.0,Bid,1.0
676,I_IVD-EDMK1,Viking,I_IVD-EDMK,Mind Energy A/S,,2,2.0,0.0,2.0,0.003946018467366428,0.003946018467366428,0.0,Bid,1.0
677,I_IVD-EZCO1,Viking,I_IVD-EZCO,ENZEE Commodities A/S,,2,2.0,0.0,2.0,0.003946018467366428,0.003946018467366428,0.0,Bid,1.0
678,I_IVD-PWMR1,Viking,I_IVD-PWMR,PowerMart ApS,,2,2.0,0.0,2.0,0.003946018467366428,0.003946018467366428,0.0,Bid,1.0
679,I_IVG-EDMK1,Viking,I_IVG-EDMK,Mind Energy A/S,,2,0.0,2.0,2.0,0.003946018467366428,0.0,0.003946018467366428,Offer,1.0
680,I_IVG-EZCO1,Viking,I_IVG-EZCO,ENZEE Commodities A/S,,2,0.0,2.0,2.0,0.003946018467366428,0.0,0.003946018467366428,Offer,1.0
681,I_IVG-OPMX1,Viking,I_IVG-OPMX,Optimax Energy GmbH,,2,0.0,2.0,2.0,0.003946018467366428,0.0,0.003946018467366428,Offer,1.0
682,T_BLKWW-1,WIND,T_BLKWW,Blackcraig Wind Farm Limited,56.216,2,2.0,0.0,2.0,0.003946018467366428,0.003946018467366428,0.0,Bid,1.0
683,T_CLVHS-2,SOLAR,T_CLVHS,Cleve Hill Solar Park,205.0,2,2.0,0.0,2.0,0.003946018467366428,0.003946018467366428,0.0,Bid,1.0
684,T_CRMLW-1,WIND,T_CRMLW,EDF Energy Customers Limited,48.0,2,2.0,0.0,2.0,0.003946018467366428,0.003946018467366428,0.0,Bid,1.0
685,T_KILSB-6,BATTERY,T_KILSB,ZENOBE KILMARNOCK SOUTH LTD,51.226,2,1.0,1.0,2.0,0.003946018467366428,0.001973009233683214,0.001973009233683214,Bid,0.5
686,T_LCLTW-1,WIND,T_LCLTW,Eneco Energy Trade,69.0,2,2.0,0.0,2.0,0.003946018467366428,0.003946018467366428,0.0,Bid,1.0
687,T_MYGPW-1,WIND,T_MYGPW,Minnygap Energy Limited,25.0,2,2.0,0.0,2.0,0.003946018467366428,0.003946018467366428,0.0,Bid,1.0
688,V__HFEEL002,BATTERY,V__HFEEL,EDF Energy Limited,42.0,2,1.0,1.0,2.0,0.003946018467366428,0.001973009233683214,0.001973009233683214,Bid,0.5
689,V__MEROV001,GAS,V__MEROV,Erova Energy Limited,0.0,2,0.0,2.0,2.0,0.003946018467366428,0.0,0.003946018467366428,Offer,1.0
690,V__PHABI011,BATTERY,V__PHABI_B,Habitat Energy Limited,0.0,2,2.0,0.0,2.0,0.003946018467366428,0.003946018467366428,0.0,Bid,1.0
691,E_BSPHM-1,DIESEL,E_BSPHM,Conrad Energy (Trading) Ltd,20.0,5,0.0,1.9166666666666665,1.9166666666666665,0.003781601031226159,0.0,0.003781601031226159,Offer,1.0
692,T_LARYW-4,WIND,T_LARYW,London Array Limited,191.099,7,1.8333333333333333,0.0,1.8333333333333333,0.003617183595085891,0.003617183595085891,0.0,Bid,1.0
693,2__AMRCY001,BATTERY,2__AMRCY,Octopus Energy Limited,15.96,3,0.0,1.7,1.7,0.0033541156972614634,0.0,0.0033541156972614634,Offer,1.0
694,T_GYMR-15,WIND,T_GYMR,Gwynt y Mor Offshore Wind Farm,148.0,4,1.5,0.0,1.5,0.0029595138505248203,0.0029595138505248203,0.0,Bid,1.0
695,E_BURGH-1,OCGT,E_BURGH,SSEPG (Operations) Ltd,48.0,3,1.5,0.0,1.5,0.0029595138505248203,0.0029595138505248203,0.0,Bid,1.0
696,E_CHICK-1,OCGT,E_CHICK,SSEPG (Operations) Ltd,48.0,3,1.5,0.0,1.5,0.0029595138505248203,0.0029595138505248203,0.0,Bid,1.0
697,T_THNTO-2,WIND,T_THNTO,Thanet Offshore Wind Limited,230.159,3,1.5,0.0,1.5,0.0029595138505248203,0.0029595138505248203,0.0,Bid,1.0
698,I_IVG-PWMR1,Viking,I_IVG-PWMR,PowerMart ApS,,2,0.0,1.5,1.5,0.0029595138505248203,0.0,0.0029595138505248203,Offer,1.0
699,T_GLNKW-1,WIND,T_GLNKW,EDF Energy Customers Limited,52.0,2,1.5,0.0,1.5,0.0029595138505248203,0.0029595138505248203,0.0,Bid,1.0
700,T_LNCSW-1,WIND,T_LNCSW,Lincs Wind Farm Ltd,150.0,2,1.5,0.0,1.5,0.0029595138505248203,0.0029595138505248203,0.0,Bid,1.0
701,T_SUTBS-1,SOLAR,T_SUTBS,EDF Energy Customers Limited,49.419,2,1.5,0.0,1.5,0.0029595138505248203,0.0029595138505248203,0.0,Bid,1.0
702,T_WDNSO-2,WIND,T_WDNSO,Morecambe Wind Limited,201.0,2,1.5,0.0,1.5,0.0029595138505248203,0.0029595138505248203,0.0,Bid,1.0
703,E_PGBRKL,DIESEL,E_PGBRKL,Peak Gen Top Co Limited,20.0,3,0.0,1.3333333333333333,1.3333333333333333,0.0026306789782442846,0.0,0.0026306789782442846,Offer,1.0
704,T_MOWWO-2,WIND,T_MOWWO,Moray Offshore Wind West Ltd,215.0,4,1.0833333333333333,0.0,1.0833333333333333,0.0021374266698234814,0.0021374266698234814,0.0,Bid,1.0
705,E_VKING-2,OCGT,E_VKING,Whitetower Energy Limited,50.0,3,0.0,1.0,1.0,0.001973009233683214,0.0,0.001973009233683214,Offer,1.0
706,T_GYMR-17,WIND,T_GYMR,Gwynt y Mor Offshore Wind Farm,148.0,3,1.0,0.0,1.0,0.001973009233683214,0.001973009233683214,0.0,Bid,1.0
707,I_IFD-CBST1,IFA,I_IFD-CBST,Cobblestone Energy,,2,1.0,0.0,1.0,0.001973009233683214,0.001973009233683214,0.0,Bid,1.0
708,I_IFD-DMCC1,IFA,I_IFD-DMCC,Cobblestone Energy DMCC,,2,1.0,0.0,1.0,0.001973009233683214,0.001973009233683214,0.0,Bid,1.0
709,I_ILD-NTPL1,Eleclink,I_ILD-NTPL,Northpool BV,,2,1.0,0.0,1.0,0.001973009233683214,0.001973009233683214,0.0,Bid,1.0
710,2__PEDGE003,WIND,2__PEDGE,Edgware Energy Limited,55.749,1,1.0,0.0,1.0,0.001973009233683214,0.001973009233683214,0.0,Bid,1.0
711,2__PSMAE001,WIND,2__PSMAE,Smartestenergy Limited,0.0,1,1.0,0.0,1.0,0.001973009233683214,0.001973009233683214,0.0,Bid,1.0
712,E_BABAW-1,WIND,E_BABAW,Statkraft Markets Gmbh,52.5,1,1.0,0.0,1.0,0.001973009233683214,0.001973009233683214,0.0,Bid,1.0
713,E_DIDC3G,OCGT,E_DIDC3G,RWE Generation UK plc,25.0,1,0.0,1.0,1.0,0.001973009233683214,0.0,0.001973009233683214,Offer,1.0
714,E_TLYMW-1,WIND,E_TLYMW,EDF Energy Customers Limited,13.856,1,0.0,1.0,1.0,0.001973009233683214,0.0,0.001973009233683214,Offer,1.0
715,I_I2D-DMCC1,IFA2,I_I2D-DMCC,Cobblestone Energy DMCC,,1,1.0,0.0,1.0,0.001973009233683214,0.001973009233683214,0.0,Bid,1.0
716,I_I2D-NORL1,IFA2,I_I2D-NORL,Norlys Energy Trading A/S,,1,1.0,0.0,1.0,0.001973009233683214,0.001973009233683214,0.0,Bid,1.0
717,I_I2D-SETL1,IFA2,I_I2D-SETL,Shell Energy Europe Limited,,1,1.0,0.0,1.0,0.001973009233683214,0.001973009233683214,0.0,Bid,1.0
718,I_I2G-NEAS1,IFA2,I_I2G-NEAS,Centrica Energy Trading A/S,,1,0.0,1.0,1.0,0.001973009233683214,0.0,0.001973009233683214,Offer,1.0
719,I_I2G-NORL1,IFA2,I_I2G-NORL,Norlys Energy Trading A/S,,1,0.0,1.0,1.0,0.001973009233683214,0.0,0.001973009233683214,Offer,1.0
720,I_IBD-ELTR1,BritNed,I_IBD-ELTR,ElectroRoute Energy Trading,,1,1.0,0.0,1.0,0.001973009233683214,0.001973009233683214,0.0,Bid,1.0
721,I_IBD-TRLS1,BritNed,I_IBD-TRLS,Engelhart CTP Renewables GmbH,,1,1.0,0.0,1.0,0.001973009233683214,0.001973009233683214,0.0,Bid,1.0
722,I_IBG-BKWE1,BritNed,I_IBG-BKWE,BKW Energie AG,,1,0.0,1.0,1.0,0.001973009233683214,0.0,0.001973009233683214,Offer,1.0
723,I_IBG-CACM1,BritNed,I_IBG-CACM,C A Commodities A/S,,1,0.0,1.0,1.0,0.001973009233683214,0.0,0.001973009233683214,Offer,1.0
724,I_IBG-EZCO1,BritNed,I_IBG-EZCO,ENZEE Commodities A/S,,1,0.0,1.0,1.0,0.001973009233683214,0.0,0.001973009233683214,Offer,1.0
725,I_IBG-PWMR1,BritNed,I_IBG-PWMR,PowerMart ApS,,1,0.0,1.0,1.0,0.001973009233683214,0.0,0.001973009233683214,Offer,1.0
726,I_IBG-XNON1,BritNed,I_IBG-XNON,XENON CAPITAL MARKETS LTD,,1,0.0,1.0,1.0,0.001973009233683214,0.0,0.001973009233683214,Offer,1.0
727,I_IFD-OPMX1,IFA,I_IFD-OPMX,Optimax Energy GmbH,,1,1.0,0.0,1.0,0.001973009233683214,0.001973009233683214,0.0,Bid,1.0
728,I_IFD-TRLS1,IFA,I_IFD-TRLS,Engelhart CTP Renewables GmbH,,1,1.0,0.0,1.0,0.001973009233683214,0.001973009233683214,0.0,Bid,1.0
729,I_IFG-COPN1,IFA,I_IFG-COPN,Copenhagen Energy Trading A/S,,1,0.0,1.0,1.0,0.001973009233683214,0.0,0.001973009233683214,Offer,1.0
730,I_IFG-EDMK1,IFA,I_IFG-EDMK,Mind Energy A/S,,1,0.0,1.0,1.0,0.001973009233683214,0.0,0.001973009233683214,Offer,1.0
731,I_IFG-NITR1,IFA,I_IFG-NITR,Nitor Energy A/S,,1,0.0,1.0,1.0,0.001973009233683214,0.0,0.001973009233683214,Offer,1.0
732,I_IFG-OUTL1,IFA,I_IFG-OUTL,Outlook Energy Ltd,,1,0.0,1.0,1.0,0.001973009233683214,0.0,0.001973009233683214,Offer,1.0
733,I_ILD-MFTE1,Eleclink,I_ILD-MFTE,MFT Energy A/S,,1,1.0,0.0,1.0,0.001973009233683214,0.001973009233683214,0.0,Bid,1.0
734,I_ILG-BKWE1,Eleclink,I_ILG-BKWE,BKW Energie AG,,1,0.0,1.0,1.0,0.001973009233683214,0.0,0.001973009233683214,Offer,1.0
735,I_ILG-DMCC1,Eleclink,I_ILG-DMCC,Cobblestone Energy DMCC,,1,0.0,1.0,1.0,0.001973009233683214,0.0,0.001973009233683214,Offer,1.0
736,I_ILG-EDFT1,Eleclink,I_ILG-EDFT,EDF TRADING LIMITED,,1,0.0,1.0,1.0,0.001973009233683214,0.0,0.001973009233683214,Offer,1.0
737,I_ILG-INCM1,Eleclink,I_ILG-INCM,IN COMMODITIES A/S,,1,0.0,1.0,1.0,0.001973009233683214,0.0,0.001973009233683214,Offer,1.0
738,I_ILG-NTPL1,Eleclink,I_ILG-NTPL,Northpool BV,,1,0.0,1.0,1.0,0.001973009233683214,0.0,0.001973009233683214,Offer,1.0
739,I_IND-COPN1,NEMO,I_IND-COPN,Copenhagen Energy Trading A/S,,1,1.0,0.0,1.0,0.001973009233683214,0.001973009233683214,0.0,Bid,1.0
740,I_IND-HELI1,NEMO,I_IND-HELI,Helios Power Trading A/S,,1,1.0,0.0,1.0,0.001973009233683214,0.001973009233683214,0.0,Bid,1.0
741,I_IND-SETL1,NEMO,I_IND-SETL,Shell Energy Europe Limited,,1,1.0,0.0,1.0,0.001973009233683214,0.001973009233683214,0.0,Bid,1.0
742,I_ING-CBST1,NEMO,I_ING-CBST,Cobblestone Energy,,1,0.0,1.0,1.0,0.001973009233683214,0.0,0.001973009233683214,Offer,1.0
743,I_ING-DMCC1,NEMO,I_ING-DMCC,Cobblestone Energy DMCC,,1,0.0,1.0,1.0,0.001973009233683214,0.0,0.001973009233683214,Offer,1.0
744,I_ING-EDFT1,NEMO,I_ING-EDFT,EDF TRADING LIMITED,,1,0.0,1.0,1.0,0.001973009233683214,0.0,0.001973009233683214,Offer,1.0
745,I_ING-ELTR1,NEMO,I_ING-ELTR,ElectroRoute Energy Trading,,1,0.0,1.0,1.0,0.001973009233683214,0.0,0.001973009233683214,Offer,1.0
746,I_ING-HELI1,NEMO,I_ING-HELI,Helios Power Trading A/S,,1,0.0,1.0,1.0,0.001973009233683214,0.0,0.001973009233683214,Offer,1.0
747,I_ING-PWMR1,NEMO,I_ING-PWMR,PowerMart ApS,,1,0.0,1.0,1.0,0.001973009233683214,0.0,0.001973009233683214,Offer,1.0
748,I_IVD-HELI1,Viking,I_IVD-HELI,Helios Power Trading A/S,,1,1.0,0.0,1.0,0.001973009233683214,0.001973009233683214,0.0,Bid,1.0
749,I_IVG-NITR1,Viking,I_IVG-NITR,Nitor Energy A/S,,1,0.0,1.0,1.0,0.001973009233683214,0.0,0.001973009233683214,Offer,1.0
750,T_DNLWW-1,WIND,T_DNLWW,SP Renewables (UK) Limited,29.75,1,1.0,0.0,1.0,0.001973009233683214,0.001973009233683214,0.0,Bid,1.0
751,T_LARKS-1,OTHER,T_LARKS,Iron Acton Green Limited,49.9,1,1.0,0.0,1.0,0.001973009233683214,0.001973009233683214,0.0,Bid,1.0
752,V__EEXRG001,OTHER,V__EEXRG,Exergy Solutions Limited,0.0,1,0.0,1.0,1.0,0.001973009233683214,0.0,0.001973009233683214,Offer,1.0
753,V__EFEEL400,BATTERY,V__EFEEL,EDF Energy Limited,20.0,1,1.0,0.0,1.0,0.001973009233683214,0.001973009233683214,0.0,Bid,1.0
754,V__HFEEL400,BATTERY,V__HFEEL,EDF Energy Limited,10.0,1,0.0,1.0,1.0,0.001973009233683214,0.0,0.001973009233683214,Offer,1.0
