label_x_side,marginal_bmu_id,niv_active_side,marginal_fuel_type,marginal_family_id,n_rows,mean_system_price,sd_system_price,min_system_price,p05_system_price,p25_system_price,median_system_price,p75_system_price,p95_system_price,max_system_price,median_raw_marginal_price,p05_raw_marginal_price,p95_raw_marginal_price,median_niv_mwh,share_of_unit_margin_rows,rank_by_frequency
T_HUMR-2_OFFER,T_HUMR-2,offer,OTHER,T_HUMR_OTH,18,108.59711107178761,22.09133318224366,46.09,60.276500000000006,105.78193179583333,114.0,124.2375,127.3,129.0,137.85,134.199,169.72,322.17505010630555,0.00026488117136340227,541
E_BRIDGWTR_OFFER,E_BRIDGWTR,offer,GAS,E_BRIDGWTR,18,133.14277777777778,38.77154199023625,82.0,92.965,108.375,130.5,139.0,222.24999999999997,235.0,150.25,116.1875,260.635,165.2032015764791,0.00026488117136340227,542
T_ERRO-2_BID,T_ERRO-2,bid,NPSHYD,T_ERRO,18,69.64333333333333,25.6042269028791,27.5,29.625,48.315,70.0,84.86250000000001,109.46699999999998,117.1,45.625,-2.5694999999999983,82.24999999999997,-78.13205818181817,0.00026488117136340227,543
V__KWELS001_OFFER,V__KWELS001,offer,OTHER,V__KWELS,18,144.9361188888889,42.393398518890656,102.85,102.85,113.0,132.16,170.23250000000002,235.0,235.0,139.5,133.0,250.84999999999997,202.5223,0.00026488117136340227,544
2__NFSEN007_BID,2__NFSEN007,bid,OTHER,2__NFSEN,18,61.474854444444446,16.65255920745596,42.74,45.568273,50.724999999999994,57.83,66.05749999999999,98.55099999999999,106.15,50.875,-15011.035999999991,94.16599999999998,-133.9676913451474,0.00026488117136340227,545
2__EFLEX001_OFFER,2__EFLEX001,offer,LOAD RESPONSE,2__EFLEX,18,99.44173318747079,12.63942951184705,69.0,80.46649999999998,93.16775766863043,103.0,104.975,118.3,120.0,108.75,92.55,137.99999999999997,117.0362647928338,0.00026488117136340227,546
I_IFD-MFTE1_BID,I_IFD-MFTE1,bid,IFA,I_IFD-MFTE,18,7.753616666666667,20.537932433319284,-24.9053,-23.812795,-2.2,8.65,14.6775,41.752840000000006,41.88,-6.67047619047619,-32.54,28.74,-314.05866987463924,0.00026488117136340227,547
2__NFSEN007_OFFER,2__NFSEN007,offer,OTHER,2__NFSEN,18,113.8289243045729,34.49032183546579,69.03,77.20673910610056,87.38749999999999,102.9999293552489,133.3043325,172.84999999999997,189.0,115.345,77.20700000000001,207.38649999999996,184.36691423789173,0.00026488117136340227,548
2__PMARB001_BID,2__PMARB001,bid,NPSHYD,2__PMARB,18,35.02777777777778,18.84781421421579,-8.0,-1.1999999999999993,26.91,37.47,50.9,57.138,58.6,-42.475,-50.7,-24.250000000000007,-219.5909779861111,0.00026488117136340227,549
2__FSTAT002_BID,2__FSTAT002,bid,BATTERY,2__FSTAT,18,83.92280666776279,21.802368924606437,54.05,55.58,68.215,79.74000000000001,99.25,115.75,120.0,56.150000000000006,19.7,76.99499999999998,-127.60090706529581,0.00026488117136340227,550
2__GLOND003_OFFER,2__GLOND003,offer,OCGT,2__GLOND_OC,18,119.45728014092629,36.97324262165003,76.0,85.35,106.91250000000001,108.0,129.16500000000002,163.36911694832412,250.4607796554952,128.39,103.84,172.80799999999977,187.0273922258772,0.00026488117136340227,551
V__HHABI001_BID,V__HHABI001,bid,OTHER,V__HHABI_OTH,17,62.802304705882364,28.162546670149993,0.0,17.480000000000004,46.78,67.5,72.0,107.389344,123.43,30.0,-74.4,59.99999999999999,-268.3573,0.0002501655507321021,552
2__NHPOW001_BID,2__NHPOW001,bid,NPSHYD,2__NHPOW,17,46.340769907371566,28.197867200300134,0.0,0.0,33.0,50.63,60.5,92.33047074025328,95.0,0.0,-1.5979999999999996,7.9199999999999955,-57.14951,0.0002501655507321021,553
I_IBD-INCM1_BID,I_IBD-INCM1,bid,BritNed,I_IBD-INCM,17,8.090558823529411,32.378472638912775,-21.0,-20.560319999999997,-18.15,-6.46,26.77,66.44199999999998,81.12999999999998,-24.04,-55.894,52.10782399999997,-340.4659,0.0002501655507321021,554
T_DALQW-1_BID,T_DALQW-1,bid,WIND,T_DALQW,17,-12.638017901712976,19.5587165585602,-63.77,-42.18597946329646,-18.75,-17.0,0.0,14.243999999999998,16.34,-85.0,-150.0,-61.0,-484.205171957672,0.0002501655507321021,555
2__KUKPR001_OFFER,2__KUKPR001,offer,OTHER,2__KUKPR,17,132.37663685921797,33.26120994111058,90.33,95.666,113.8,120.17,136.0,188.55999999999997,220.0,136.0,97.0,261.58,147.0732,0.0002501655507321021,556
2__ESTAT002_OFFER,2__ESTAT002,offer,GAS,2__ESTAT_G,17,138.54821823529414,48.57575332117509,55.0,66.6,104.0,126.0,169.0,225.2,226.0,164.0,118.8,228.6,287.326,0.0002501655507321021,557
I_IBG-DSKC1_OFFER,I_IBG-DSKC1,offer,BritNed,I_IBG-DSKC,17,139.4615323529412,33.6594724010611,99.97,102.882,120.0,128.88,146.0,194.7568,202.0,158.16,106.37,264.95,114.5733460371328,0.0002501655507321021,558
I_IBD-NTPL1_BID,I_IBD-NTPL1,bid,BritNed,I_IBD-NTPL,17,5.129996470588236,31.54393987202949,-31.9,-26.468,-18.89006,-3.39,35.1,60.324,63.06,-41.6704,-83.42,59.924,-251.8624,0.0002501655507321021,559
E_HRHLW-1_BID,E_HRHLW-1,bid,WIND,E_HRHLW,17,-9.93764705882353,16.999732177821127,-33.69,-30.386,-20.0,-13.1,0.0,13.045999999999983,31.75,-92.68,-95.882,-73.87,-357.50004526455024,0.0002501655507321021,560
E_DALSW-1_BID,E_DALSW-1,bid,WIND,E_DALSW,17,-11.623529411764705,12.731165471578237,-30.0,-19.776,-16.16,-15.93,-11.32,11.997999999999987,26.75,-103.0,-103.1,-93.16,-296.56080948360614,0.0002501655507321021,561
V__NHABI005_OFFER,V__NHABI005,offer,OTHER,V__NHABI,17,110.58179053148807,21.082431267338364,87.0,88.6,96.5,102.96,118.0,152.8,154.0,115.0,97.2,2130.199999999993,184.82666666666665,0.0002501655507321021,562
T_MKFRB-1_OFFER,T_MKFRB-1,offer,BATTERY,T_MKFRB,17,94.09941850055071,11.504276020638455,70.53,77.41809160748966,92.4,94.0,101.25,109.944,119.0,111.0,89.0,135.8,165.65095740407406,0.0002501655507321021,563
I_IVG-DSKC1_OFFER,I_IVG-DSKC1,offer,Viking,I_IVG-DSKC,17,132.28090269694945,51.70384946002534,99.97,102.394,109.0,118.52,129.62,175.43599999999986,327.38,147.7,117.74602666666667,236.0479999999999,135.1083701466385,0.0002501655507321021,564
2__BBPGM001_BID,2__BBPGM001,bid,BATTERY,2__BBPGM,17,49.25635661258905,13.553157076749146,24.79,30.653999999999996,39.38,52.1,56.5,63.51626241755548,82.4613120877775,49.59,1.356,55.931999999999995,-174.26263236111112,0.0002501655507321021,565
I_IND-NEAS1_BID,I_IND-NEAS1,bid,NEMO,I_IND-NEAS,16,24.987479375,29.10476273110422,-17.23,-17.0353,1.46,23.834999999999997,50.01,63.235,63.94,-5.08,-31.665,56.53,-113.26315814303751,0.000235449930100802,566
T_STLGW-2_BID,T_STLGW-2,bid,WIND,T_STLGW,16,-13.3525275,32.32397596372235,-59.5704,-59.1426,-26.65501,-23.3,2.0825,40.3225,64.24,-87.15,-101.9,-79.67,-274.54835,0.000235449930100802,567
I_IBD-MFTE1_BID,I_IBD-MFTE1,bid,BritNed,I_IBD-MFTE,16,-15.181887634803921,33.08517761913229,-64.67,-60.417500000000004,-40.9401,-11.535,4.32,32.66,47.06,-24.828,-166.01,29.080150000000003,-517.67,0.000235449930100802,568
2__NFLEX001_BID,2__NFLEX001,bid,OTHER,2__NFLEX_OTH,16,55.69113163214911,17.599301794285743,10.0,33.25,47.082499999999996,54.3,65.65,81.75,84.0,40.730000000000004,-16.177500000000002,63.1925,-101.15067268842269,0.000235449930100802,569
T_HRSTW-1_BID,T_HRSTW-1,bid,WIND,T_HRSTW,16,-3.4331350000000005,29.937232278634795,-65.0,-57.462500000000006,-5.4375,-0.565,16.525,33.07,42.28,-97.76,-103.38,-82.22,-173.23065000000003,0.000235449930100802,570
2__EFLEX001_BID,2__EFLEX001,bid,LOAD RESPONSE,2__EFLEX,16,47.5375,23.13074015244648,5.0,16.25,31.5,51.29,67.39250000000001,77.91,83.18999999999998,12.5,1.25,75.1725,-246.84371393925517,0.000235449930100802,571
T_SHRSW-1_BID,T_SHRSW-1,bid,WIND,T_SHRSW,16,5.998756188118811,40.18630499940948,-81.93,-65.4825,-18.4875,14.75,36.78257425742574,50.325,51.0,-160.0,-187.5,-160.0,-300.7487925990623,0.000235449930100802,572
2__BFLEX001_OFFER,2__BFLEX001,offer,LOAD RESPONSE,2__BFLEX,16,93.07030864738422,22.00750445336434,36.40459479997378,58.96864869999344,83.6225,95.84517177908695,112.20750000000001,115.65,120.0,113.95,12.5,143.27,111.43840588624337,0.000235449930100802,573
2__GFLEX008_BID,2__GFLEX008,bid,BATTERY,2__GFLEX_B,16,42.17793289792992,29.747541344398062,-11.29,-10.3225,35.031079585789314,55.0,63.3125,69.3275,70.01,32.845,-42.4925,57.652499999999996,-188.38631130952382,0.000235449930100802,574
E_MINSW-1_BID,E_MINSW-1,bid,WIND,E_MINSW,16,-0.6012500000000003,24.278492505370536,-19.19,-18.86,-16.8075,-8.515,3.2524999999999995,55.4275,56.71,-103.0,-103.5,-93.13,-199.17519222222222,0.000235449930100802,575
T_THURB-3_BID,T_THURB-3,bid,BATTERY,T_THURB,16,48.859217505192085,33.76304432855231,4.77,5.67,18.905,49.16,69.0575,104.52176843988539,106.35,27.950000000000003,-32.910000000000004,80.8275,-94.92261872020232,0.000235449930100802,576
T_ERRO-3_BID,T_ERRO-3,bid,NPSHYD,T_ERRO,16,58.928125,23.67728791303317,17.1,17.4,46.225,61.92,72.63749999999999,89.61250000000001,100.0,31.96,0.0,76.25,-117.39649250000001,0.000235449930100802,577
T_EDINW-1_BID,T_EDINW-1,bid,WIND,T_EDINW,16,38.83375,36.99494413655286,-17.48,-17.48,0.875,55.575,58.15,93.7125,93.75,-107.0,-110.0,-101.0,-263.9891175231481,0.000235449930100802,578
T_FASN-2_OFFER,T_FASN-2,offer,NPSHYD,T_FASN,16,111.97374827307176,14.637878147099956,82.0,88.0,101.14750000000001,117.02498618457409,120.75,126.75,138.0,125.0,98.125,148.5,58.92484666666667,0.000235449930100802,579
2__HSTAT007_OFFER,2__HSTAT007,offer,BATTERY,2__HSTAT,16,97.91464146317875,21.281098844252124,52.654144263934846,69.8410360659837,89.43489390144336,95.67500000000001,106.9975,133.75,145.0,132.5,104.38499999999999,185.445,151.3510593700397,0.000235449930100802,580
I_ING-DSKC1_OFFER,I_ING-DSKC1,offer,NEMO,I_ING-DSKC,16,133.95625,18.90139884594083,114.85,114.85,118.34,134.45,142.345,163.0,187.0,158.232,136.39731707317074,202.86249999999998,151.06244860948775,0.000235449930100802,581
2__GFLEX008_OFFER,2__GFLEX008,offer,BATTERY,2__GFLEX_B,16,94.48,19.914201632670757,49.68,61.17,90.525,97.5,105.49000000000001,117.7775,125.0,125.0,64.99249999999999,190.0,234.73940967771756,0.000235449930100802,582
E_FASN-3_OFFER,E_FASN-3,offer,NPSHYD,E_FASN,16,126.089375,26.83115489345672,82.0,96.64750000000001,108.75,120.0,135.75,173.0,173.0,140.0,101.875,205.0,146.1374,0.000235449930100802,583
V__DWELS002_OFFER,V__DWELS002,offer,OTHER,V__DWELS,16,170.761480625,34.86828261127113,123.75,126.1875,136.515,182.0,190.0,223.375,226.0,199.0,149.0,249.0,327.2495,0.000235449930100802,584
E_DERBY-1_OFFER,E_DERBY-1,offer,OCGT,E_DERBY,16,139.209375,47.6888603999928,101.0,101.525,109.80000000000001,121.75,147.5,250.0,250.0,142.5,123.75,322.5,273.19548680555556,0.000235449930100802,585
T_MKFRB-1_BID,T_MKFRB-1,bid,BATTERY,T_MKFRB,16,54.247522373901255,22.354601644282464,0.8499999999999999,0.8500443786982248,53.660000000000004,60.714865384420676,67.32,73.445,74.98999999999998,55.0,-15.0,61.25,-232.65066665446034,0.000235449930100802,586
2__GFSEN006_OFFER,2__GFSEN006,offer,OTHER,2__GFSEN,16,117.90722491441629,21.082180423409103,84.79999999999998,92.44999999999999,99.12768102424498,116.0,137.84474141677532,148.375,151.9,127.85,98.3275,170.895,103.62295689403436,0.000235449930100802,587
2__KSTAT002_OFFER,2__KSTAT002,offer,BATTERY,2__KSTAT,15,114.5210104273569,24.776076904537994,50.690133333333335,81.70704,99.5,115.11,136.17000000000002,140.258506923106,141.09502307702,159.75,139.85000000000002,171.16799999999998,318.26459333408326,0.00022073430946950188,588
V__DWELS001_OFFER,V__DWELS001,offer,OTHER,V__DWELS,15,152.367736,40.9127836843311,105.0,109.9,136.25,139.0,145.50802,229.0,236.0,186.0,131.4,236.49999999999997,339.4152,0.00022073430946950188,589
2__BFSEN005_OFFER,2__BFSEN005,offer,OTHER,2__BFSEN_OTH,15,117.38044473382115,50.064490443656446,69.0,75.15999999999998,85.59,98.96069100731728,123.2,209.384794,219.61598,107.27,83.36,243.9229999999999,111.06666666666666,0.00022073430946950188,590
T_SANQW-1_BID,T_SANQW-1,bid,WIND,T_SANQW,15,-3.6886666666666654,40.96178565211145,-74.0,-72.25,-25.875,-4.0,19.05,55.39299999999998,68.0,-81.0,-93.5,-81.0,-268.4860098611111,0.00022073430946950188,591
2__GSTAT017_OFFER,2__GSTAT017,offer,BATTERY,2__GSTAT_B,15,113.00732117564816,17.182349434298956,84.29999999999998,89.62,98.8,118.0,122.0,133.93499999999997,152.45,143.75,121.435,172.635,114.50772581619768,0.00022073430946950188,592
T_RYHPS-1_BID,T_RYHPS-1,bid,CCGT,T_RYHPS,15,89.31424208023809,31.702719364894115,30.0,40.9715418425,73.35,86.29999999999998,112.525,132.89499999999998,139.65,79.21,0.7000000000000001,97.77399999999997,-142.9384784722222,0.00022073430946950188,593
I_IFD-NORL1_BID,I_IFD-NORL1,bid,IFA,I_IFD-NORL,15,5.797306888888889,19.17468324937315,-17.0,-14.816,-8.105066666666666,-3.32,13.135,39.0,39.0,-9.68,-39.590105263157895,36.24,-316.8538,0.00022073430946950188,594
V__HHABI001_OFFER,V__HHABI001,offer,OTHER,V__HHABI_OTH,15,163.2486626666667,31.621077707417935,110.0,119.1,144.0,160.0,184.0,209.89987,209.90022,179.0,148.0,295.94999999999993,132.5555,0.00022073430946950188,595
2__MCNDL002_OFFER,2__MCNDL002,offer,OTHER,2__MCNDL_OTH,15,110.286,8.967196408497554,94.0,95.225,104.515,111.88,118.725,121.19999999999999,124.0,125.0,123.5,126.19999999999999,207.3790418287037,0.00022073430946950188,596
E_GRGRW-1_BID,E_GRGRW-1,bid,WIND,E_GRGRW,15,12.948666666666666,31.96935248163838,-35.0,-35.0,-8.66,6.4,33.0,56.63799999999998,70.61,-70.0,-70.0,-35.0,-183.25584,0.00022073430946950188,597
E_CRSSB-1_OFFER,E_CRSSB-1,offer,BATTERY,E_CRSSB,15,99.54598582252275,12.438669800561463,75.0,82.0,91.905,100.0,106.675,115.36499999999998,128.0,110.0,92.209,134.55599999999998,68.34650537634408,0.00022073430946950188,598
T_THURB-2_BID,T_THURB-2,bid,BATTERY,T_THURB,15,40.63740913980129,35.40795732879808,-17.62,0.08300000000000196,10.07,55.29784681719186,66.875,84.30699999999996,106.35,20.0,-53.36,83.09099999999997,-104.25214878305088,0.00022073430946950188,599
I_IND-INCM1_BID,I_IND-INCM1,bid,NEMO,I_IND-INCM,15,-1.0413700954901268,28.29900156095398,-48.59,-48.59,-15.51,-1.6104,13.5902,39.2018735702944,57.6395785676481,-11.51,-87.94,24.22999999999999,-315.9611,0.00022073430946950188,600
2__FSTAT003_BID,2__FSTAT003,bid,BATTERY,2__FSTAT,15,70.57616035066053,19.971258169838986,27.32,39.696,66.03,73.98240525990806,76.005,99.49999999999999,110.0,56.04,33.1,71.57,-132.13611111111112,0.00022073430946950188,601
2__KSTAT003_OFFER,2__KSTAT003,offer,BATTERY,2__KSTAT,15,104.002,18.906916421548722,57.28,73.884,100.0,102.0,114.42500000000001,128.32999999999998,141.0,161.55,134.44,228.4299999999999,164.27277468499364,0.00022073430946950188,602
E_NEWTB-1_OFFER,E_NEWTB-1,offer,BATTERY,E_NEWTB,14,131.7943307341845,29.545484579513026,91.89,94.0675,108.25047270893734,134.0,147.0,184.35,185.0,144.995,98.77,185.0,235.33294999999998,0.00020601868883820176,603
E_FDUN-1_OFFER,E_FDUN-1,offer,OCGT,E_FDUN,14,174.3842857142857,66.23688023523377,94.0,104.075,121.725,156.475,239.75,273.75,290.0,189.5,117.3,385.0,229.35546736111112,0.00020601868883820176,604
E_ARNKB-2_OFFER,E_ARNKB-2,offer,BATTERY,E_ARNKB_B,14,106.01361287274743,23.51307770683057,69.0,72.731,87.2325,112.84,123.9475,133.9350315,147.00009,125.0,94.287,178.7,88.73659303571428,0.00020601868883820176,605
I_IVG-INCM1_OFFER,I_IVG-INCM1,offer,Viking,I_IVG-INCM,14,208.7607142857143,115.04456263447761,103.2,104.8185,114.5,157.0,283.75,391.1,395.0,197.435,110.47449999999999,1145.770243902439,61.478568518518514,0.00020601868883820176,606
T_CRYRW-3_BID,T_CRYRW-3,bid,WIND,T_CRYRW,14,-6.533571428571428,31.751471100296552,-68.0,-38.685,-20.63,-19.19,7.385,43.479499999999994,60.1,-88.0,-88.0,-76.7,-336.99301939118675,0.00020601868883820176,607
T_WLNYW-1_BID,T_WLNYW-1,bid,WIND,T_WLNYW,14,16.924285714285713,46.47703414910104,-61.04,-61.04,-2.6624999999999996,25.5,55.0,67.66,73.12,-154.96,-176.13,-154.96,-238.63624499999997,0.00020601868883820176,608
V__HZENO004_BID,V__HZENO004,bid,BATTERY,V__HZENO,14,20.377341911437544,29.198708834336724,-17.25,-13.233,-6.773134200739154,17.0,49.2825,53.197527701388886,55.0,-48.2,-148.438,44.709999999999994,-304.7448422429337,0.00020601868883820176,609
T_BRBEO-1_BID,T_BRBEO-1,bid,WIND,T_BRBEO,14,-28.655085000000003,50.20805911038505,-77.31,-77.0305,-75.77,-46.855000000000004,25.75,31.741583499999997,34.93881,-182.75,-249.91,-153.1715,-617.2632,0.00020601868883820176,610
E_CROYD-2_OFFER,E_CROYD-2,offer,OCGT,E_CROYD,14,156.21214285714285,57.45648041090571,99.0,100.3,114.75,130.875,208.5,250.0,250.0,137.5,118.25,323.5,281.5862891666667,0.00020601868883820176,611
T_FASN-1_OFFER,T_FASN-1,offer,NPSHYD,T_FASN,14,103.73857142857142,21.626301955344477,70.0,70.0,85.75,108.5,119.5,128.6,139.0,120.0,70.0,144.0,178.18615,0.00020601868883820176,612
E_BROFB-1_OFFER,E_BROFB-1,offer,BATTERY,E_BROFB,14,125.14891805203872,28.885072640112504,91.0,93.59349999999999,99.99247818213553,123.97247,138.0,172.25,195.0,131.615,96.1925,165.6,124.321045,0.00020601868883820176,613
I_IVD-OUTL1_BID,I_IVD-OUTL1,bid,Viking,I_IVD-OUTL,14,5.080010351966874,21.233434584638918,-30.0,-20.8675,-13.48,1.28,19.012536231884056,35.073499999999996,39.24,-1.185,-74.97,33.303,-165.45875,0.00020601868883820176,614
I_IFD-NTPL1_BID,I_IFD-NTPL1,bid,IFA,I_IFD-NTPL,14,2.2150678571428566,44.4402486425382,-51.71,-50.5985,-30.950000000000003,-9.044525,35.5,63.3,75.0,-25.97,-64.8702,8.997499999999999,-247.13998777777778,0.00020601868883820176,615
2__BBPGM001_OFFER,2__BBPGM001,offer,BATTERY,2__BBPGM,13,101.60840243335416,7.8625932808074195,85.0,89.566,95.0,103.68522224163932,108.0,110.05378,110.13445,109.63,98.856,114.98400000000001,171.7840005,0.00019130306820690161,616
I_IVG-NEAS1_OFFER,I_IVG-NEAS1,offer,Viking,I_IVG-NEAS,13,147.23054377511096,41.037850618591946,107.28,109.812,114.65,139.9902,160.8,225.3860296296296,233.21007407407407,156.3309090909091,113.08,341.276,152.29553564814816,0.00019130306820690161,617
E_CHTRY-1_OFFER,E_CHTRY-1,offer,DIESEL,E_CHTRY,13,107.33572384615384,21.946923111389115,85.79999999999998,86.838,90.5,104.73,122.0,140.23899999999995,164.0875,174.1,134.45999999999998,191.99999999999994,300.9266,0.00019130306820690161,618
2__ESTAT004_OFFER,2__ESTAT004,offer,BATTERY,2__ESTAT_B,13,117.76846125706234,16.51478662828832,96.7,96.88,109.0,115.0,120.88992370434391,144.93999999999997,154.0,144.8,138.9,178.68399999999997,192.53877152777775,0.00019130306820690161,619
E_RHEI-1_BID,E_RHEI-1,bid,NPSHYD,E_RHEI,13,58.734706681699976,28.46753445708011,0.0,15.300000000000002,40.44,59.26,84.0,88.75999999999999,93.89,12.21,-90.14999999999999,75.136,-138.1027777777778,0.00019130306820690161,620
T_TEBWB-1_BID,T_TEBWB-1,bid,BATTERY,T_TEBWB,13,58.306815080079836,20.66419424490816,5.92249040317665,28.372996161270667,50.19,59.89,71.44,82.56599999999996,93.81,50.32,-26.40399999999999,77.80199999999998,-106.59873619047617,0.00019130306820690161,621
E_GRCRB-1_BID,E_GRCRB-1,bid,BATTERY,E_GRCRB,13,34.51906632509292,23.809868358983852,4.4,5.27,10.185698942528736,35.15,55.29,65.532,67.68,-8.05,-24.06,55.76999999999997,-193.22097802203064,0.00019130306820690161,622
E_BTUIW-2_BID,E_BTUIW-2,bid,WIND,E_BTUIW,13,-13.271106153846151,24.482450676756724,-40.05,-40.05,-40.05,-5.33,0.0,22.99599999999999,26.98,-99.9,-100.29,-82.03,-233.11333,0.00019130306820690161,623
T_SVRP-20_BID,T_SVRP-20,bid,CCGT,T_SVRP,13,47.73747661297454,35.87341989300057,11.76,11.76,12.5,55.02958922440782,61.0,99.32399999999991,134.58,13.33,11.76,63.705999999999925,-285.78800666666666,0.00019130306820690161,624
2__GSMAE003_OFFER,2__GSMAE003,offer,CCGT,2__GSMAE,13,103.9447969502873,17.272036068860917,70.2,77.43,95.85,106.69013333333332,108.99,128.39999999999998,135.0,139.6,109.6,169.0,115.05771645021645,0.00019130306820690161,625
I_IND-EDFT1_BID,I_IND-EDFT1,bid,NEMO,I_IND-EDFT,13,6.335364102564103,19.741043782464914,-18.57,-17.838,-7.98,6.62,22.05,34.4,35.0,-25.36,-126.78,5.0,-153.29569856060607,0.00019130306820690161,626
T_GNFSW-1_BID,T_GNFSW-1,bid,WIND,T_GNFSW,13,-6.752572227187363,32.0131472425989,-65.0,-47.0,-21.53,-18.14,20.01,41.08793662793854,51.29,-122.66,-144.69,-122.66,-361.7209033730159,0.00019130306820690161,627
I_IBG-NTPL1_OFFER,I_IBG-NTPL1,offer,BritNed,I_IBG-NTPL,13,141.7654297069597,15.30070440497823,124.12,126.196,134.06,137.11,146.28,166.90399999999997,177.5,154.8,141.9,389.0,166.3125,0.00019130306820690161,628
T_GNAPW-1_BID,T_GNAPW-1,bid,WIND,T_GNAPW,13,-12.695384615384615,10.581414221316399,-33.69,-25.476,-16.16,-15.93,-10.0,5.279999999999992,8.37,-73.87,-92.68,-73.87,-256.9531045719831,0.00019130306820690161,629
T_KYPEW-1_BID,T_KYPEW-1,bid,WIND,T_KYPEW,12,22.855,31.7933956835521,-7.769999999999999,-5.718499999999999,-2.4125,0.0,59.5,62.44,64.2,-13.645,-44.7825,0.0,-266.97158680555555,0.0001765874475756015,630
I_ING-OUTL1_OFFER,I_ING-OUTL1,offer,NEMO,I_ING-OUTL,12,129.90084444444446,21.6732318144828,105.0,105.55,113.25,122.5,149.03,158.32999999999998,169.0,172.13,119.8181,902.42,133.67881338293648,0.0001765874475756015,631
I_ING-INCM1_OFFER,I_ING-INCM1,offer,NEMO,I_ING-INCM,12,129.28677950819014,35.35881039127847,92.24024409828169,93.50510984422677,105.5625,120.0,142.575,191.3489995,196.59111,154.88,117.97614516129032,239.32,154.11873372200137,0.0001765874475756015,632
T_SZJNB-1_OFFER,T_SZJNB-1,offer,BATTERY,T_SZJNB,12,100.46487736438252,14.713386650043285,75.98999999999998,81.35249999999998,88.69249999999998,98.46919751962848,114.9675,119.49955999999999,120.11013333333332,94.59,82.3155,131.7945,80.19093194444444,0.0001765874475756015,633
2__GSTAT009_OFFER,2__GSTAT009,offer,BATTERY,2__GSTAT_B,12,101.01817250748611,18.37950604840817,52.654144263934846,72.64436491877069,92.75,106.75196291294927,111.42,119.45,120.0,122.14,107.6,149.016,89.98669434974747,0.0001765874475756015,634
I_IND-ELEE1_BID,I_IND-ELEE1,bid,NEMO,I_IND-ELEE,12,8.395019361936193,31.11710045026274,-54.82,-33.94199999999999,-3.505,6.520049504950495,18.177533333333333,57.0045,57.01,2.0,-111.44999999999999,33.1,-298.03746801994305,0.0001765874475756015,635
I_IBG-NEAS1_OFFER,I_IBG-NEAS1,offer,BritNed,I_IBG-NEAS,12,104.72583333333334,12.239085273554283,85.0,85.275,96.9,105.14,115.5,118.17,119.6,129.37,111.12186666666666,147.40299999999996,116.61637816239316,0.0001765874475756015,636
T_GRIFW-2_BID,T_GRIFW-2,bid,WIND,T_GRIFW,12,20.015113901143263,33.66193482159401,-43.79,-31.2885,-0.8699999999999999,22.23,50.0,57.87599999999999,66.28,-86.465,-102.15,-79.48,-312.1105422446689,0.0001765874475756015,637
2__BSTAT001_OFFER,2__BSTAT001,offer,GAS,2__BSTAT_G,12,124.65833078782082,22.37022895804908,95.0,97.2,108.745,120.00012972692483,143.0,159.9138695,165.91971,140.35,121.65,176.125,224.19976135185186,0.0001765874475756015,638
I_IFD-INCM1_BID,I_IFD-INCM1,bid,IFA,I_IFD-INCM,12,15.961658333333332,31.46469810179651,-9.78,-9.350999999999999,-6.322525,0.0,42.0,70.2765,72.02,-4.03,-28.9015,53.80299999999998,-319.610227797619,0.0001765874475756015,639
I_IBG-NITR1_OFFER,I_IBG-NITR1,offer,BritNed,I_IBG-NITR,12,154.25084059682467,61.801458959033155,101.65,110.17504793904291,121.25,129.44,148.215,277.64399999999995,309.06,157.45499999999998,139.28868,766.9,138.0926884057971,0.0001765874475756015,640
2__PFLEX002_BID,2__PFLEX002,bid,OTHER,2__PFLEX,12,67.1011336304344,12.205576523922733,50.0,52.75,58.7575,64.6,72.99270267390965,85.60799999999999,91.24,56.239999999999995,30.1635,75.48249999999997,-119.80229041329042,0.0001765874475756015,641
T_GLWSW-1_BID,T_GLWSW-1,bid,WIND,T_GLWSW,12,-12.181666666666667,15.103431177495176,-43.72,-33.8365,-22.512500000000003,-9.205,-3.8499999999999996,5.3254999999999875,15.0,-86.48,-89.1,-86.48,-560.3181500000001,0.0001765874475756015,642
T_GORDW-2_BID,T_GORDW-2,bid,WIND,T_GORDW,12,37.95722103912037,31.84530304827151,-0.82,2.964,15.287500000000001,35.075,51.127395,94.845,97.1,-15.790000000000001,-22.71,-7.813,-280.5721946064815,0.0001765874475756015,643
I_I2D-EDFT1_BID,I_I2D-EDFT1,bid,IFA2,I_I2D-EDFT,12,5.7783465458937195,19.675129212704086,-30.930434782608696,-22.284195652173914,-7.5375,7.200266666666666,23.854999999999997,29.544999999999995,35.1,-5.97,-34.669739130434785,15.73599999999999,-287.06645000000003,0.0001765874475756015,644
M_CAS-GAR01_BID,M_CAS-GAR01,bid,NPSHYD,M_CAS-GAR,12,44.71937550653595,15.257133341701667,26.5,26.5,27.072647058823527,50.4,55.5175,63.17053949999999,66.42231,17.16,-23.905499999999996,24.46,-267.1136093716947,0.0001765874475756015,645
E_BLARW-1_BID,E_BLARW-1,bid,WIND,E_BLARW,12,8.1175,38.56005166089523,-43.79,-41.733,-27.75,8.25,36.25,62.26249999999999,71.75,-73.0,-87.9385,-27.73,-293.14157498618545,0.0001765874475756015,646
