settlementDate,settlementPeriod,current_code_final_price,intended_mirror_final_price,n_bid_rows,niv_volume,system_price,differs,current_code_cost_to_so,intended_mirror_cost_to_so,cost_to_so_delta,summary_min_selected_price,summary_max_selected_price,summary_n_candidates,summary_matches_intended_min,summary_still_matches_old_max
2023-01-10,42,33.0,0.0,31,-324.7484,0.05,True,-33.0,-0.0,33.0,0.0,0.0,2.0,True,False
2023-01-10,43,62.38,-30.0,22,-248.0,54.17,True,-62.38,30.0,92.38,-30.0,-30.0,2.0,True,False
2023-01-10,44,62.38,18.91,12,-424.4861,52.47,True,-62.38,-18.91,43.47,18.91,18.91,1.0,True,False
2023-01-10,45,40.0,-49.0,30,-391.3425,8.55,True,-40.0,49.0,89.0,-49.0,-49.0,1.0,True,False
2023-01-10,46,26.0,-8.74,33,-700.2423,2.15,True,-26.0,8.74,34.74,-8.74,-8.74,1.0,True,False
2023-01-10,47,26.0,-36.22,50,-84.3846,0.0,True,-26.0,36.22,62.22,-36.22,-36.22,1.0,True,False
2023-01-10,48,-18.52,-36.22,48,-317.6081,-23.36,True,18.52,36.22,17.7,-36.22,-36.22,1.0,True,False
2023-01-11,2,-18.0,-29.15,37,-21.77122,-17.13,True,18.0,29.15,11.149999999999999,-29.15,-29.15,1.0,True,False
2023-01-11,3,100.0,-25.7,38,-531.2025,-21.06,True,-100.0,25.7,125.7,-25.7,-25.7,1.0,True,False
2023-01-11,4,13.0,-25.7,34,-681.2746,-23.0,True,-13.0,25.7,38.7,-25.7,-25.7,1.0,True,False
2023-01-11,5,40.0,-27.0,34,-169.9975,-17.48,True,-40.0,27.0,67.0,-27.0,-27.0,2.0,True,False
2023-01-11,6,40.0,-27.0,33,-313.5076,-19.28,True,-40.0,27.0,67.0,-27.0,-27.0,2.0,True,False
2023-01-11,7,-16.28,-31.24,37,-375.7869,-21.72,True,16.28,31.24,14.959999999999997,-31.24,-31.24,1.0,True,False
2023-01-11,8,-16.28,-31.24,37,-410.4568,-24.0,True,16.28,31.24,14.959999999999997,-31.24,-31.24,1.0,True,False
2023-01-11,9,-9.42,-25.0,33,-60.3976,0.1,True,9.42,25.0,15.58,-25.0,-25.0,1.0,True,False
2023-01-11,10,38.0,-25.0,35,-155.2233,-11.7104,True,-38.0,25.0,63.0,-25.0,-25.0,1.0,True,False
2023-01-11,13,38.0,13.0,5,-0.1046,38.0,True,-38.0,-13.0,25.0,13.0,13.0,1.0,True,False
2023-01-11,15,31.0,0.0,7,-107.65528,0.0,True,-31.0,-0.0,31.0,0.0,0.0,4.0,True,False
2023-01-11,20,180.0,0.0,12,-89.6802,0.1,True,-180.0,-0.0,180.0,0.0,0.0,1.0,True,False
2023-01-11,21,60.0,0.0,10,-265.0312,0.0,True,-60.0,-0.0,60.0,0.0,0.0,6.0,True,False
2023-01-11,22,60.0,0.0,11,-416.5105,0.0,True,-60.0,-0.0,60.0,0.0,0.0,6.0,True,False
2023-01-11,23,45.0,0.0,20,-324.1369,0.0,True,-45.0,-0.0,45.0,0.0,0.0,13.0,True,False
2023-01-11,24,0.0,0.0,15,-213.35919,0.0,False,-0.0,-0.0,0.0,0.0,0.0,11.0,True,True
2023-01-11,31,30.0,0.0,11,-26.08061,18.0,True,-30.0,-0.0,30.0,0.0,0.0,1.0,True,False
2023-01-11,44,0.0,-76.62,24,-16.9375,0.0,True,-0.0,76.62,76.62,-76.62,-76.62,1.0,True,False
2023-01-11,47,150.0,-142.62,57,-381.1471,10.64,True,-150.0,142.62,292.62,-142.62,-142.62,1.0,True,False
2023-01-11,48,17.72,-200.0,64,-749.1719,8.58,True,-17.72,200.0,217.72,-200.0,-200.0,1.0,True,False
2023-01-12,1,4.31,-8.11333,50,-660.4923,-3.46,True,-4.31,8.11333,12.42333,-8.11333,-8.11333,1.0,True,False
2023-01-12,2,4.31,-8.11333,47,-397.0023,-0.7101,True,-4.31,8.11333,12.42333,-8.11333,-8.11333,1.0,True,False
2023-01-12,3,7.7103,-73.09,30,-363.1342,2.0,True,-7.7103,73.09,80.80030000000001,-73.09,-73.09,3.0,True,False
2023-01-12,4,7.7103,-73.09,42,-522.259,1.72,True,-7.7103,73.09,80.80030000000001,-73.09,-73.09,3.0,True,False
2023-01-12,5,6.9,-48.76,37,-454.0061,1.91,True,-6.9,48.76,55.66,-48.76,-48.76,1.0,True,False
2023-01-12,6,6.9,-8.68,34,-545.7916,1.0304,True,-6.9,8.68,15.58,-8.68,-8.68,1.0,True,False
2023-01-12,7,5.17,-73.09,31,-735.5333,-1.0,True,-5.17,73.09,78.26,-73.09,-73.09,2.0,True,False
2023-01-12,8,5.17,-77.12,38,-906.3356,-1.71006,True,-5.17,77.12,82.29,-77.12,-77.12,1.0,True,False
2023-01-12,9,21.56,-77.12,44,-493.0134,11.21006,True,-21.56,77.12,98.68,-77.12,-77.12,1.0,True,False
2023-01-12,10,21.56,-148.26,51,-525.2405,11.21006,True,-21.56,148.26,169.82,-148.26,-148.26,1.0,True,False
2023-01-12,11,0.0,-163.46,77,-164.09502,0.0,True,-0.0,163.46,163.46,-163.46,-163.46,1.0,True,False
2023-01-12,21,27.5,0.0,61,-13.8947,27.5,True,-27.5,-0.0,27.5,0.0,0.0,8.0,True,False
2023-01-12,26,77.38,0.0,34,-42.59591,27.5,True,-77.38,-0.0,77.38,0.0,0.0,1.0,True,False
2023-01-12,27,27.55,3.69,32,-96.9691,27.5,True,-27.55,-3.69,23.86,3.69,3.69,2.0,True,False
2023-01-12,28,27.55,3.69,37,-316.8793,25.0,True,-27.55,-3.69,23.86,3.69,3.69,2.0,True,False
2023-01-12,29,28.0,16.0,21,-96.8791,27.9,True,-28.0,-16.0,12.0,16.0,16.0,1.0,True,False
2023-01-12,31,20.0,0.0,54,-291.418,17.1,True,-20.0,-0.0,20.0,0.0,0.0,4.0,True,False
2023-01-12,32,17.5,0.0,50,-133.0479,17.1,True,-17.5,-0.0,17.5,0.0,0.0,6.0,True,False
2023-01-12,33,17.57,0.0,36,-132.59361,17.5,True,-17.57,-0.0,17.57,0.0,0.0,5.0,True,False
2023-01-12,44,58.0,-77.12,19,-116.5816,53.81,True,-58.0,77.12,135.12,-77.12,-77.12,1.0,True,False
2023-01-12,46,39.88,-77.12,18,-183.4591,28.48,True,-39.88,77.12,117.0,-77.12,-77.12,1.0,True,False
2023-01-12,48,37.48,-197.11,50,-451.9747,-73.09,True,-37.48,197.11,234.59,-197.11,-197.11,2.0,True,False
2023-01-13,1,24.98,-148.26,55,-229.8799,21.84,True,-24.98,148.26,173.23999999999998,-148.26,-148.26,2.0,True,False
2023-01-13,2,24.98,-148.26,59,-373.5995,0.05,True,-24.98,148.26,173.23999999999998,-148.26,-148.26,2.0,True,False
2023-01-13,3,40.44,-76.62,55,-519.0267,10.65006,True,-40.44,76.62,117.06,-76.62,-76.62,1.0,True,False
2023-01-13,4,40.44,-73.43,51,-438.1028,10.71006,True,-40.44,73.43,113.87,-73.43,-73.43,1.0,True,False
2023-01-13,5,30.5,-73.43,60,-75.7895,27.0901,True,-30.5,73.43,103.93,-73.43,-73.43,1.0,True,False
2023-01-13,6,150.0,-73.43,39,-124.0451,27.53,True,-150.0,73.43,223.43,-73.43,-73.43,1.0,True,False
2023-01-13,7,180.0,-49.0,54,-159.0447,20.11,True,-180.0,49.0,229.0,-49.0,-49.0,1.0,True,False
2023-01-13,8,180.0,-49.0,56,-393.0418,16.0,True,-180.0,49.0,229.0,-49.0,-49.0,1.0,True,False
2023-01-13,9,35.88,-49.0,28,-223.7833,30.31,True,-35.88,49.0,84.88,-49.0,-49.0,1.0,True,False
2023-01-13,10,35.88,15.7504,26,-313.4138,29.76,True,-35.88,-15.7504,20.129600000000003,15.7504,15.7504,1.0,True,False
2023-01-13,11,52.98,-76.62,27,-448.9279,46.33006,True,-52.98,76.62,129.6,-76.62,-76.62,1.0,True,False
2023-01-13,13,64.59,44.90978,56,-696.5176,55.24,True,-64.59,-44.90978,19.680220000000006,44.90978,44.90978,1.0,True,False
2023-01-13,14,64.59,-76.0,62,-12.0147,64.59,True,-64.59,76.0,140.59,-76.0,-76.0,1.0,True,False
2023-01-13,15,88.1,-76.0,54,-328.4173,75.74,True,-88.1,76.0,164.1,-76.0,-76.0,1.0,True,False
2023-01-14,6,10.1,-148.26,100,-17.425,0.7,True,-10.1,148.26,158.35999999999999,-148.26,-148.26,2.0,True,False
2023-01-14,7,14.29,-189.95,116,-278.9688,-17.13,True,-14.29,189.95,204.23999999999998,-189.95,-189.95,2.0,True,False
2023-01-14,8,0.7,-189.95,117,-633.9615,-73.09,True,-0.7,189.95,190.64999999999998,-189.95,-189.95,2.0,True,False
2023-01-14,9,0.0,-197.49,111,-287.8573,-48.76,True,-0.0,197.49,197.49,-197.49,-197.49,1.0,True,False
2023-01-14,10,0.0,-96.61,103,-355.3999,-71.0,True,-0.0,96.61,96.61,-96.61,-96.61,2.0,True,False
2023-01-14,11,0.0,-94.07,104,-179.9465,0.0,True,-0.0,94.07,94.07,-94.07,-94.07,1.0,True,False
2023-01-14,17,41.0,-148.26,111,-446.0021,-45.0,True,-41.0,148.26,189.26,-148.26,-148.26,1.0,True,False
2023-01-14,18,5.0,-117.84,98,-103.96061,0.0,True,-5.0,117.84,122.84,-117.84,-117.84,2.0,True,False
2023-01-14,21,72.69,-67.13,75,-13.4168,66.42231,True,-72.69,67.13,139.82,-67.13,-67.13,3.0,True,False
2023-01-14,22,64.58,-50.0,56,-30.8434,20.33,True,-64.58,50.0,114.58,-50.0,-50.0,1.0,True,False
2023-01-14,23,31.8,-50.0,62,-13.3835,5.0,True,-31.8,50.0,81.8,-50.0,-50.0,1.0,True,False
2023-01-14,25,55.63,-50.0,68,-47.03241,5.0,True,-55.63,50.0,105.63,-50.0,-50.0,1.0,True,False
2023-01-14,26,20.0,-77.12,57,-67.3036,4.5,True,-20.0,77.12,97.12,-77.12,-77.12,1.0,True,False
2023-01-14,27,9.18,-77.12,64,-281.5905,0.95957,True,-9.18,77.12,86.30000000000001,-77.12,-77.12,1.0,True,False
2023-01-14,28,1.0,-77.12,79,-462.1332,0.0,True,-1.0,77.12,78.12,-77.12,-77.12,1.0,True,False
2023-01-14,29,1.0,-77.12,78,-498.22522,0.0,True,-1.0,77.12,78.12,-77.12,-77.12,1.0,True,False
2023-01-14,30,45.0,-77.12,58,-267.0656,0.05,True,-45.0,77.12,122.12,-77.12,-77.12,1.0,True,False
2023-01-14,44,40.0,-92.38,31,-170.0428,38.15,True,-40.0,92.38,132.38,-92.38,-92.38,1.0,True,False
2023-01-14,45,100.0,-92.38,46,-253.043,26.45,True,-100.0,92.38,192.38,-92.38,-92.38,1.0,True,False
2023-01-14,46,100.0,11.74,42,-366.9696,25.0,True,-100.0,-11.74,88.26,11.74,11.74,1.0,True,False
2023-01-15,1,40.0,-79.42,53,-194.0269,1.6904,True,-40.0,79.42,119.42,-79.42,-79.42,1.0,True,False
2023-01-15,2,8.62,-14.35,49,-190.7048,1.69323,True,-8.62,14.35,22.97,-14.35,-14.35,1.0,True,False
2023-01-15,3,30.0,-13.83011,45,-243.9989,-1.9904,True,-30.0,13.83011,43.83011,-13.83011,-13.83011,1.0,True,False
2023-01-15,4,30.0,-13.83011,44,-173.0301,1.0,True,-30.0,13.83011,43.83011,-13.83011,-13.83011,1.0,True,False
2023-01-15,5,0.0,-58.0,26,-69.573,-9.0,True,-0.0,58.0,58.0,-58.0,-58.0,1.0,True,False
2023-01-15,9,16.0,-62.0,45,-93.7727,-10.8304,True,-16.0,62.0,78.0,-62.0,-62.0,2.0,True,False
2023-01-15,10,-6.0,-62.0,43,-60.7081,-8.04,True,6.0,62.0,56.0,-62.0,-62.0,2.0,True,False
2023-01-15,11,150.0,-58.0,51,-150.3742,-10.8704,True,-150.0,58.0,208.0,-58.0,-58.0,1.0,True,False
2023-01-15,12,38.0,-58.0,52,-224.5804,-11.4704,True,-38.0,58.0,96.0,-58.0,-58.0,1.0,True,False
2023-01-15,13,38.0,-48.0,57,-287.4002,-13.0,True,-38.0,48.0,86.0,-48.0,-48.0,1.0,True,False
2023-01-15,14,38.0,-48.0,56,-182.6422,-9.25,True,-38.0,48.0,86.0,-48.0,-48.0,1.0,True,False
2023-01-15,15,150.0,-28.88,40,-663.1052,-8.69,True,-150.0,28.88,178.88,-28.88,-28.88,1.0,True,False
2023-01-15,16,10.0,-28.88,39,-88.8057,2.0,True,-10.0,28.88,38.879999999999995,-28.88,-28.88,1.0,True,False
2023-01-15,27,150.0,-77.12,48,-95.26279,30.0,True,-150.0,77.12,227.12,-77.12,-77.12,1.0,True,False
2023-01-15,28,71.99,-77.12,68,-139.26987,30.0,True,-71.99,77.12,149.11,-77.12,-77.12,1.0,True,False
2023-01-15,29,72.69,-77.12,72,-556.5631,-14.5,True,-72.69,77.12,149.81,-77.12,-77.12,1.0,True,False
2023-01-15,30,34.5,-57.26,56,-242.5351,30.0,True,-34.5,57.26,91.75999999999999,-57.26,-57.26,1.0,True,False
2023-01-15,31,35.0,-17.13,46,-357.4931,30.0,True,-35.0,17.13,52.129999999999995,-17.13,-17.13,1.0,True,False
2023-01-15,32,35.0,10.0,41,-69.08211,35.0,True,-35.0,-10.0,25.0,10.0,10.0,1.0,True,False
2023-01-16,5,56.0,39.1,33,-213.8567,55.9,True,-56.0,-39.1,16.9,39.1,39.1,3.0,True,False
2023-01-16,6,56.0,39.1,26,-280.1002,55.0,True,-56.0,-39.1,16.9,39.1,39.1,3.0,True,False
2023-01-16,7,56.0,39.1,30,-15.30761,56.0,True,-56.0,-39.1,16.9,39.1,39.1,3.0,True,False
2023-01-16,8,56.0,-50.0,44,-94.78671,56.0,True,-56.0,50.0,106.0,-50.0,-50.0,1.0,True,False
2023-01-16,9,56.0,-50.0,44,-462.4733,39.1,True,-56.0,50.0,106.0,-50.0,-50.0,1.0,True,False
2023-01-16,10,56.0,-50.0,40,-233.7566,55.9,True,-56.0,50.0,106.0,-50.0,-50.0,1.0,True,False
2023-01-16,13,56.0,0.0,67,-567.5693,55.0,True,-56.0,-0.0,56.0,0.0,0.0,1.0,True,False
2023-01-16,14,140.0,0.0,70,-710.0598,51.0,True,-140.0,-0.0,140.0,0.0,0.0,3.0,True,False
2023-01-16,15,60.1,0.0,63,-916.534,50.0,True,-60.1,-0.0,60.1,0.0,0.0,1.0,True,False
2023-01-16,17,60.1,56.0,18,-106.2382,60.1,True,-60.1,-56.0,4.100000000000001,56.0,56.0,1.0,True,False
2023-01-16,18,60.1,60.0,15,-170.19571,60.1,True,-60.1,-60.0,0.10000000000000142,60.0,60.0,2.0,True,False
2023-01-16,20,60.7,13.0,12,-104.46091,58.0,True,-60.7,-13.0,47.7,13.0,13.0,1.0,True,False
2023-01-16,22,65.0,60.0,28,-197.02481,60.0,True,-65.0,-60.0,5.0,60.0,60.0,3.0,True,False
2023-01-16,27,67.0,60.0,31,-107.8462,67.0,True,-67.0,-60.0,7.0,60.0,60.0,1.0,True,False
2023-01-16,28,67.0,61.0,44,-108.42189,67.0,True,-67.0,-61.0,6.0,61.0,61.0,1.0,True,False
2023-01-16,29,68.0,65.0,43,-82.08809,67.0,True,-68.0,-65.0,3.0,65.0,65.0,1.0,True,False
2023-01-16,30,68.0,62.0,52,-474.09433,66.6,True,-68.0,-62.0,6.0,62.0,62.0,1.0,True,False
2023-01-16,31,68.0,62.0,52,-822.2108,62.0,True,-68.0,-62.0,6.0,62.0,62.0,1.0,True,False
2023-01-16,32,69.0,67.0,21,-211.66719,67.2,True,-69.0,-67.0,2.0,67.0,67.0,1.0,True,False
2023-01-16,35,70.0,58.0,21,-436.0704,58.0,True,-70.0,-58.0,12.0,58.0,58.0,1.0,True,False
2023-01-16,36,70.0,67.5,23,-296.99658,67.5,True,-70.0,-67.5,2.5,67.5,67.5,2.0,True,False
2023-01-16,37,70.01,67.5,29,-327.0873,67.5,True,-70.01,-67.5,2.510000000000005,67.5,67.5,1.0,True,False
2023-01-16,38,70.02,0.0,38,-271.3291,68.8,True,-70.02,-0.0,70.02,0.0,0.0,3.0,True,False
2023-01-16,39,70.1,0.0,34,-322.59973,70.0,True,-70.1,-0.0,70.1,0.0,0.0,1.0,True,False
2023-01-16,40,70.3,69.0,18,-6.5565,70.3,True,-70.3,-69.0,1.2999999999999972,69.0,69.0,2.0,True,False
2023-01-16,48,150.0,0.0,14,-18.4674,70.5,True,-150.0,-0.0,150.0,0.0,0.0,1.0,True,False
2023-01-17,5,72.5,62.0,22,-321.4827,70.3,True,-72.5,-62.0,10.5,62.0,62.0,1.0,True,False
2023-01-17,6,72.5,68.0,18,-370.4385,70.5,True,-72.5,-68.0,4.5,68.0,68.0,1.0,True,False
2023-01-17,8,100.0,10.0,15,-142.4096,72.0,True,-100.0,-10.0,90.0,10.0,10.0,1.0,True,False
2023-01-17,11,72.05,0.0,16,-19.91259,72.05,True,-72.05,-0.0,72.05,0.0,0.0,1.0,True,False
2023-01-17,14,75.0,0.0,16,-63.42211,75.0,True,-75.0,-0.0,75.0,0.0,0.0,2.0,True,False
2023-01-17,23,85.0,65.0,27,-153.1509,76.25,True,-85.0,-65.0,20.0,65.0,65.0,1.0,True,False
2023-01-17,24,80.0,65.0,49,-454.9364,79.0,True,-80.0,-65.0,15.0,65.0,65.0,1.0,True,False
2023-01-17,25,81.0,65.0,30,-304.3331,79.0,True,-81.0,-65.0,16.0,65.0,65.0,1.0,True,False
2023-01-17,26,81.39,65.0,32,-465.2817,81.39,True,-81.39,-65.0,16.39,65.0,65.0,1.0,True,False
2023-01-17,27,82.8,65.0,24,-178.29662,82.0,True,-82.8,-65.0,17.799999999999997,65.0,65.0,1.0,True,False
2023-01-17,28,83.11,65.0,11,-206.10551,83.0,True,-83.11,-65.0,18.11,65.0,65.0,1.0,True,False
2023-01-17,33,100.0,65.0,15,-99.765,83.0,True,-100.0,-65.0,35.0,65.0,65.0,1.0,True,False
2023-01-17,35,200.0,65.0,16,-383.4227,90.0,True,-200.0,-65.0,135.0,65.0,65.0,1.0,True,False
2023-01-17,36,100.0,81.1,12,-243.1054,90.0,True,-100.0,-81.1,18.900000000000006,81.1,81.1,1.0,True,False
2023-01-17,38,150.0,0.0,15,-225.7248,90.0,True,-150.0,-0.0,150.0,0.0,0.0,1.0,True,False
2023-01-17,39,100.18,0.0,19,-259.9951,90.0,True,-100.18,-0.0,100.18,0.0,0.0,2.0,True,False
2023-01-17,40,101.0,83.0,12,-211.6794,90.0,True,-101.0,-83.0,18.0,83.0,83.0,3.0,True,False
2023-01-17,46,103.0,0.0,35,-247.6353,90.0,True,-103.0,-0.0,103.0,0.0,0.0,1.0,True,False
2023-01-17,47,103.0,0.0,22,-226.3974,90.0,True,-103.0,-0.0,103.0,0.0,0.0,2.0,True,False
2023-01-17,48,102.0,-50.0,19,-357.7115,90.0,True,-102.0,50.0,152.0,-50.0,-50.0,1.0,True,False
2023-01-18,1,102.0,50.0,8,-76.5826,102.0,True,-102.0,-50.0,52.0,50.0,50.0,1.0,True,False
2023-01-18,4,90.6,0.0,19,-3.4822,90.6,True,-90.6,-0.0,90.6,0.0,0.0,1.0,True,False
2023-01-18,8,90.6,0.0,18,-164.5441,90.6,True,-90.6,-0.0,90.6,0.0,0.0,2.0,True,False
2023-01-18,24,107.0,91.0,9,-23.2944,107.0,True,-107.0,-91.0,16.0,91.0,91.0,2.0,True,False
2023-01-18,25,108.0,91.0,23,-84.54051,108.0,True,-108.0,-91.0,17.0,91.0,91.0,2.0,True,False
2023-01-18,26,108.55,103.0,21,-244.7419,107.07,True,-108.55,-103.0,5.549999999999997,103.0,103.0,1.0,True,False
2023-01-18,27,108.55,88.0,24,-316.8448,107.07,True,-108.55,-88.0,20.549999999999997,88.0,88.0,1.0,True,False
2023-01-18,28,108.69,88.0,36,-443.1187,107.25,True,-108.69,-88.0,20.689999999999998,88.0,88.0,1.0,True,False
2023-01-18,44,116.0,23.45,54,-379.9505,112.0,True,-116.0,-23.45,92.55,23.45,23.45,1.0,True,False
2023-01-18,45,116.0,23.45,30,-333.5141,112.01,True,-116.0,-23.45,92.55,23.45,23.45,1.0,True,False
2023-01-18,46,116.0,112.0,12,-67.175,116.05,True,-116.0,-112.0,4.0,112.0,112.0,2.0,True,False
2023-01-19,3,116.5,112.0,20,-104.6418,116.05,True,-116.5,-112.0,4.5,112.0,112.0,1.0,True,False
2023-01-19,4,116.5,112.0,19,-175.9582,116.05,True,-116.5,-112.0,4.5,112.0,112.0,1.0,True,False
2023-01-19,12,116.0,112.0,15,-85.4937,116.05,True,-116.0,-112.0,4.0,112.0,112.0,3.0,True,False
2023-01-19,13,116.0,1.0,15,-106.5431,116.05,True,-116.0,-1.0,115.0,1.0,1.0,1.0,True,False
2023-01-19,14,116.5,0.0,23,-3.40129,116.5,True,-116.5,-0.0,116.5,0.0,0.0,1.0,True,False
2023-01-19,22,117.05,80.0,26,-100.719,116.05,True,-117.05,-80.0,37.05,80.0,80.0,1.0,True,False
2023-01-19,23,117.05,112.0,16,-45.104,116.05,True,-117.05,-112.0,5.049999999999997,112.0,112.0,3.0,True,False
2023-01-19,24,120.0,0.0,27,-5.52339,117.1,True,-120.0,-0.0,120.0,0.0,0.0,1.0,True,False
2023-01-19,26,250.0,112.0,30,-215.1273,117.03,True,-250.0,-112.0,138.0,112.0,112.0,3.0,True,False
2023-01-19,27,117.6,0.0,18,-69.0285,117.4,True,-117.6,-0.0,117.6,0.0,0.0,1.0,True,False
2023-01-19,28,117.6,112.0,15,-182.1382,116.05,True,-117.6,-112.0,5.599999999999994,112.0,112.0,3.0,True,False
2023-01-19,29,117.8,112.0,11,-19.0382,117.8,True,-117.8,-112.0,5.799999999999997,112.0,112.0,3.0,True,False
2023-01-19,31,117.9,50.0,7,-18.146,117.9,True,-117.9,-50.0,67.9,50.0,50.0,1.0,True,False
2023-01-19,37,118.8,114.0,30,-127.53631,118.5,True,-118.8,-114.0,4.799999999999997,114.0,114.0,1.0,True,False
2023-01-19,38,118.8,50.0,23,-93.02622,118.5,True,-118.8,-50.0,68.8,50.0,50.0,1.0,True,False
2023-01-19,39,119.5,0.0,15,-158.3962,118.8,True,-119.5,-0.0,119.5,0.0,0.0,1.0,True,False
2023-01-19,40,119.5,109.05,25,-65.141,119.1,True,-119.5,-109.05,10.450000000000003,109.05,109.05,1.0,True,False
2023-01-19,41,119.5,117.0,23,-54.9559,119.1,True,-119.5,-117.0,2.5,117.0,117.0,1.0,True,False
2023-01-19,42,200.0,114.2,16,-171.04811,118.8,True,-200.0,-114.2,85.8,114.2,114.2,1.0,True,False
2023-01-19,44,119.5,116.5,19,-31.3564,119.25,True,-119.5,-116.5,3.0,116.5,116.5,1.0,True,False
2023-01-19,45,119.6,80.0,20,-131.3661,119.6,True,-119.6,-80.0,39.599999999999994,80.0,80.0,1.0,True,False
2023-01-19,46,120.0,80.0,27,-158.3531,118.8,True,-120.0,-80.0,40.0,80.0,80.0,1.0,True,False
2023-01-19,47,122.0,10.0,31,-93.60908,118.8,True,-122.0,-10.0,112.0,10.0,10.0,1.0,True,False
2023-01-19,48,118.8,10.0,26,-229.10977,118.8,True,-118.8,-10.0,108.8,10.0,10.0,1.0,True,False
2023-01-20,3,180.0,0.0,29,-108.5068,118.8,True,-180.0,-0.0,180.0,0.0,0.0,2.0,True,False
2023-01-20,4,118.8,12.34,23,-152.5791,118.8,True,-118.8,-12.34,106.46,12.34,12.34,1.0,True,False
2023-01-20,5,118.8,12.34,33,-435.6036,110.1,True,-118.8,-12.34,106.46,12.34,12.34,1.0,True,False
2023-01-20,6,118.8,110.0,21,-526.3836,110.0,True,-118.8,-110.0,8.799999999999997,110.0,110.0,1.0,True,False
2023-01-20,7,118.0,112.0,26,-552.3152,112.0,True,-118.0,-112.0,6.0,112.0,112.0,1.0,True,False
2023-01-20,8,118.0,101.01,23,-684.4941,101.01,True,-118.0,-101.01,16.989999999999995,101.01,101.01,1.0,True,False
2023-01-20,9,118.0,100.0,39,-546.3994,100.0,True,-118.0,-100.0,18.0,100.0,100.0,2.0,True,False
2023-01-20,10,118.0,110.0,21,-390.4393,116.0,True,-118.0,-110.0,8.0,110.0,110.0,1.0,True,False
2023-01-20,11,118.0,114.0,22,-19.0269,116.0,True,-118.0,-114.0,4.0,114.0,114.0,1.0,True,False
2023-01-20,12,119.6,50.0,28,-157.09361,116.0,True,-119.6,-50.0,69.6,50.0,50.0,1.0,True,False
2023-01-20,13,119.6,30.0,20,-54.83231,116.0,True,-119.6,-30.0,89.6,30.0,30.0,1.0,True,False
2023-01-20,20,200.0,80.0,33,-37.2807,119.0,True,-200.0,-80.0,120.0,80.0,80.0,1.0,True,False
2023-01-20,22,118.0,79.0,43,-6.2902,118.0,True,-118.0,-79.0,39.0,79.0,79.0,1.0,True,False
2023-01-20,24,121.06,79.0,42,-29.18169,120.0,True,-121.06,-79.0,42.06,79.0,79.0,1.0,True,False
2023-01-20,25,122.74,79.0,30,-60.81,120.0,True,-122.74,-79.0,43.739999999999995,79.0,79.0,1.0,True,False
2023-01-20,26,120.0,79.0,25,-127.17521,117.67,True,-120.0,-79.0,41.0,79.0,79.0,1.0,True,False
2023-01-20,28,124.83,104.0,36,-92.0222,119.0,True,-124.83,-104.0,20.83,104.0,104.0,2.0,True,False
2023-01-20,29,120.0,114.01,46,-100.2809,119.0,True,-120.0,-114.01,5.989999999999995,114.01,114.01,1.0,True,False
2023-01-20,31,120.0,114.01,57,-126.7851,118.5,True,-120.0,-114.01,5.989999999999995,114.01,114.01,1.0,True,False
2023-01-20,33,120.0,116.0,42,-68.8737,119.0,True,-120.0,-116.0,4.0,116.0,116.0,1.0,True,False
2023-01-20,38,120.55,50.0,43,-138.1981,120.4,True,-120.55,-50.0,70.55,50.0,50.0,1.0,True,False
2023-01-20,39,120.6,0.0,34,-28.094,120.6,True,-120.6,-0.0,120.6,0.0,0.0,1.0,True,False
2023-01-20,40,120.6,0.0,27,-10.7105,120.6,True,-120.6,-0.0,120.6,0.0,0.0,1.0,True,False
2023-01-20,43,121.5,110.0,24,-189.38899,120.55,True,-121.5,-110.0,11.5,110.0,110.0,1.0,True,False
2023-01-20,44,121.6,118.25,35,-336.0787,120.2,True,-121.6,-118.25,3.3499999999999943,118.25,118.25,1.0,True,False
2023-01-20,47,150.0,79.0,17,-47.42839,120.2,True,-150.0,-79.0,71.0,79.0,79.0,1.0,True,False
2023-01-20,48,130.0,114.01,23,-165.9411,120.2,True,-130.0,-114.01,15.989999999999995,114.01,114.01,1.0,True,False
2023-01-21,1,120.6,117.6,17,-195.3918,117.6,True,-120.6,-117.6,3.0,117.6,117.6,2.0,True,False
2023-01-21,3,120.2,115.0,5,-2.26269,120.2,True,-120.2,-115.0,5.200000000000003,115.0,115.0,1.0,True,False
2023-01-21,4,120.0,117.6,8,-126.5985,117.6,True,-120.0,-117.6,2.4000000000000057,117.6,117.6,4.0,True,False
2023-01-21,5,120.0,117.6,14,-300.843,117.6,True,-120.0,-117.6,2.4000000000000057,117.6,117.6,5.0,True,False
2023-01-21,6,120.0,50.7,10,-215.29851,103.37918,True,-120.0,-50.7,69.3,50.7,50.7,1.0,True,False
2023-01-21,7,120.0,21.85,7,-172.2791,21.85,True,-120.0,-21.85,98.15,21.85,21.85,1.0,True,False
2023-01-21,8,120.0,110.0,10,-183.1521,110.0,True,-120.0,-110.0,10.0,110.0,110.0,1.0,True,False
2023-01-21,10,117.6,117.6,5,-12.72381,117.6,False,-117.6,-117.6,0.0,117.6,117.6,2.0,True,True
2023-01-21,13,120.0,115.0,15,-1.1694,120.0,True,-120.0,-115.0,5.0,115.0,115.0,1.0,True,False
2023-01-21,14,117.6,114.0,13,-117.06989,117.6,True,-117.6,-114.0,3.5999999999999943,114.0,114.0,1.0,True,False
